,NASDAQ,S&P,IT_ETF,United_States_Oil_Fund(USO),Farming_ETF,MSCI_World,Emerging_markets,DAX
2011-04-25,2820.280029,1337.14,26.35,358.959991,34.639999,,,
2011-05-02,2881.280029,1365.21,26.860001,359.920013,34.0,,,
2011-05-09,2828.23999,1340.2,26.540001,315.279999,32.720001,,,
2011-05-16,2815.899902,1334.77,26.34,314.079987,32.209999,,,
2011-05-23,2761.959961,1333.07,25.809999,306.480011,32.34,,,
2011-05-30,2789.02002,1325.69,25.99,318.0,32.810001,,,
2011-06-06,2728.310059,1300.26,25.52,315.200012,32.799999,,,
2011-06-13,2649.300049,1271.31,24.790001,309.76001,32.959999,,,
2011-06-20,2608.050049,1271.5,24.35,291.920013,32.119999,,,
2011-06-27,2653.070068,1268.44,24.59,282.640015,31.709999,,,
2011-07-04,2775.080078,1320.64,25.73,295.76001,31.66,,,
2011-07-11,2828.100098,1343.31,26.18,298.23999,32.41,,,
2011-07-18,2777.610107,1315.94,25.790001,301.600006,32.59,,,
2011-07-25,2832.110107,1344.32,26.5,308.0,32.580002,,,
2011-08-01,2791.449951,1292.59,26.139999,307.119995,32.52,,,
2011-08-08,2447.300049,1198.48,23.59,260.399994,31.639999,,,
2011-08-15,2522.040039,1178.86,24.309999,269.279999,32.5,,,
2011-08-22,2396.879883,1123.55,22.98,261.76001,33.41,,,
2011-08-29,2510.98999,1177.91,24.040001,271.76001,34.110001,,,
2011-09-05,2497.280029,1203.9,23.76,266.959991,33.549999,,,
2011-09-12,2442.860107,1153.5,23.25,269.519989,33.09,,,
2011-09-19,2584.350098,1214.99,24.66,266.079987,31.83,,,
2011-09-26,2496.97998,1136.91,24.110001,245.679993,30.23,,,
2011-10-03,2401.189941,1131.21,23.41,240.080002,29.5,,,
2011-10-10,2522.719971,1158.15,24.57,261.839996,30.23,,,
2011-10-17,2653.320068,1224.47,25.950001,268.399994,30.91,,,
2011-10-24,2644.830078,1238.72,25.620001,272.320007,30.99,,,
2011-10-31,2705.889893,1284.96,26.219999,283.679993,30.52,,,
2011-11-07,2683.379883,1253.21,26.030001,293.839996,30.780001,,,
2011-11-14,2671.110107,1263.85,26.1,303.600006,29.9,,,
2011-11-21,2535.340088,1215.62,24.93,299.279999,29.190001,,,
2011-11-28,2509.629883,1158.67,24.620001,306.480011,28.809999,,,
2011-12-05,2666.469971,1244.33,26.1,315.76001,28.889999,,,
2011-12-12,2617.320068,1255.05,25.809999,303.679993,27.74,,,
2011-12-19,2564.070068,1219.74,25.059999,291.119995,27.82,,,
2011-12-26,2607.429932,1254.0,25.309999,307.76001,28.59,,,
2012-01-02,2610.22998,1262.82,25.5,304.799988,28.790001,,,
2012-01-09,2682.97998,1277.83,26.059999,312.880005,28.58,,,
2012-01-16,2707.409912,1294.82,26.07,303.200012,28.690001,,,
2012-01-23,2786.209961,1315.29,26.84,304.160004,28.82,,,
2012-01-30,2790.399902,1316.16,26.67,303.440002,29.0,,,
2012-02-06,2892.52002,1344.32,27.639999,298.640015,29.120001,,,
2012-02-13,2926.209961,1343.06,28.23,308.079987,28.74,,,
2012-02-20,2958.219971,1358.06,28.610001,317.679993,28.98,,,
2012-02-27,2945.870117,1365.2,28.68,332.23999,29.040001,,,
2012-03-05,2969.72998,1369.59,29.049999,327.440002,29.35,,,
2012-03-12,2989.050049,1370.78,29.16,324.480011,28.41,,,
2012-03-19,3057.23999,1404.17,29.940001,329.519989,28.6,,,
2012-03-26,3090.52002,1397.11,30.190001,325.679993,28.389999,,,
2012-04-02,3085.939941,1408.47,30.15,311.440002,28.1,,,
2012-04-09,3037.280029,1397.45,29.799999,308.480011,27.969999,,,
2012-04-16,3027.570068,1370.27,29.780001,313.040009,27.41,,,
2012-04-23,2969.0,1378.53,29.049999,309.839996,27.190001,,,
2012-04-30,3060.060059,1403.26,29.99,315.440002,27.15,,,
2012-05-07,2940.409912,1368.79,28.889999,294.880005,26.85,,,
2012-05-14,2907.780029,1351.93,28.49,285.679993,26.280001,,,
2012-05-21,2782.550049,1295.73,27.530001,277.440002,27.280001,,,
2012-05-28,2839.73999,1320.81,27.91,273.679993,26.360001,,,
2012-06-04,2747.610107,1278.29,27.290001,250.720001,25.9,,,
2012-06-11,2882.48999,1325.72,28.559999,255.199997,26.620001,,,
2012-06-18,2872.48999,1342.42,28.280001,248.160004,25.98,,,
2012-06-25,2863.889893,1334.9,28.219999,237.440002,26.84,,,
2012-07-02,2938.409912,1362.33,28.809999,251.440002,28.440001,,,
2012-07-09,2934.48999,1354.66,28.620001,253.679993,29.57,,,
2012-07-16,2903.030029,1356.5,28.27,262.399994,29.75,,,
2012-07-23,2877.51001,1362.34,28.27,264.160004,29.889999,,,
2012-07-30,2959.070068,1385.94,29.17,268.799988,30.360001,,,
2012-08-06,2978.159912,1391.04,29.65,271.600006,29.889999,,,
2012-08-13,3018.27002,1405.87,30.129999,279.679993,29.639999,,,
2012-08-20,3072.659912,1417.85,30.719999,286.559998,29.889999,,,
2012-08-27,3083.620117,1411.13,30.700001,283.600006,30.0,,,
2012-09-03,3069.639893,1400.07,30.48,286.959991,30.43,,,
2012-09-10,3131.340088,1437.92,31.030001,285.119995,30.27,,,
2012-09-17,3183.399902,1465.42,31.6,294.880005,30.41,,,
2012-09-24,3155.350098,1459.76,31.27,272.079987,29.48,,,
2012-10-01,3130.310059,1440.9,30.950001,275.600006,29.450001,,,
2012-10-08,3121.330078,1460.93,30.67,264.880005,29.049999,,,
2012-10-15,3053.209961,1428.75,29.99,268.959991,28.780001,,,
2012-10-22,3005.919922,1433.21,29.290001,266.480011,29.43,,,
2012-10-29,2986.050049,1412.97,28.9,253.199997,28.950001,,,
2012-11-05,2983.030029,1414.02,28.98,251.039993,28.879999,,,
2012-11-12,2916.379883,1379.86,28.35,253.839996,28.629999,,,
2012-11-19,2886.0,1359.88,28.0,260.160004,28.52,,,
2012-11-26,2961.02002,1409.15,28.799999,256.480011,28.73,,,
2012-12-03,3029.209961,1416.34,29.35,264.320007,29.07,,,
2012-12-10,2973.189941,1418.07,28.700001,253.199997,28.66,,,
2012-12-17,2975.5,1413.54,28.690001,254.800003,28.51,,,
2012-12-24,3013.889893,1430.15,28.870001,257.519989,28.24,,,
2012-12-31,2955.449951,1402.43,28.290001,263.200012,27.969999,,,
2013-01-07,3089.169922,1466.47,29.41,269.76001,27.73,,,
2013-01-14,3113.649902,1472.05,29.389999,272.959991,27.799999,,,
2013-01-21,3127.909912,1480.95,29.32,277.600006,27.799999,,,
2013-01-28,3152.169922,1502.96,29.34,279.679993,27.620001,,,
2013-02-04,3161.719971,1513.17,29.629999,279.119995,27.77,,,
2013-02-11,3192.530029,1517.93,29.969999,276.399994,26.92,,,
2013-02-18,3202.840088,1521.38,29.82,277.519989,26.57,,,
2013-02-25,3180.590088,1515.6,29.85,269.600006,26.32,,,
2013-03-04,3159.459961,1518.2,29.59,260.799988,26.219999,,,
2013-03-11,3237.73999,1551.15,30.23,262.880005,26.26,,,
2013-03-18,3215.709961,1560.7,29.959999,264.320007,26.0,,,
2013-03-25,3255.850098,1556.89,30.299999,271.119995,26.1,,,
2013-04-01,3268.629883,1569.18,30.299999,275.440002,25.99,,,
2013-04-08,3207.149902,1553.26,29.75,266.480011,25.82,,,
2013-04-15,3277.580078,1588.84,30.26,255.520004,25.65,,,
2013-04-22,3217.399902,1555.25,29.450001,252.960007,25.84,,,
2013-04-29,3290.310059,1582.34,30.110001,266.640015,25.76,,,
2013-05-06,3382.330078,1614.4,31.290001,271.679993,26.120001,,,
2013-05-13,3429.530029,1632.1,31.559999,271.279999,25.83,,,
2013-05-20,3490.459961,1665.71,32.119999,272.640015,25.290001,,,
2013-05-27,3438.280029,1646.67,31.530001,265.359985,25.34,,,
2013-06-03,3460.76001,1631.71,31.700001,263.440002,25.709999,,,
2013-06-10,3475.679932,1644.67,31.85,271.279999,25.58,,,
2013-06-17,3449.969971,1630.64,31.58,278.880005,25.23,,,
2013-06-24,3326.379883,1588.77,30.24,264.399994,25.16,,,
2013-07-01,3430.47998,1609.78,30.82,276.880005,24.870001,,,
2013-07-08,3493.810059,1634.2,31.34,290.320007,24.67,,,
2013-07-15,3601.090088,1679.59,31.950001,298.959991,24.74,,,
2013-07-22,3599.870117,1694.41,31.51,306.559998,25.1,,,
2013-07-29,3604.290039,1690.32,31.66,298.399994,24.58,,,
2013-08-05,3682.669922,1708.01,32.139999,301.279999,24.4,,,
2013-08-12,3645.780029,1688.37,31.790001,299.200012,24.84,,,
2013-08-19,3601.879883,1655.25,31.84,305.600006,25.16,,,
2013-08-26,3661.810059,1664.29,32.049999,303.600006,25.35,,,
2013-09-02,3621.590088,1638.89,31.620001,308.320007,25.120001,,,
2013-09-09,3675.120117,1656.85,31.959999,313.920013,25.290001,,,
2013-09-16,3755.0,1691.7,32.509998,306.0,25.459999,,,
2013-09-23,3786.840088,1711.44,32.619999,298.640015,25.18,,,
2013-09-30,3737.600098,1687.26,31.9,291.839996,25.5,,,
2013-10-07,3776.639893,1687.15,31.950001,294.320007,25.57,,,
2013-10-14,3767.48999,1699.86,32.259998,293.279999,25.58,,,
2013-10-21,3922.649902,1745.2,33.380001,289.839996,25.59,,,
2013-10-28,3942.560059,1759.42,33.59,282.23999,25.469999,,,
2013-11-04,3932.600098,1763.4,33.759998,272.480011,24.93,,,
2013-11-11,3913.639893,1769.96,33.889999,272.23999,24.83,,,
2013-11-18,3990.060059,1798.82,34.360001,271.200012,24.799999,,,
2013-11-25,4004.370117,1806.33,34.220001,269.119995,24.74,,,
2013-12-02,4065.659912,1806.55,34.720001,267.76001,24.870001,,,
2013-12-09,4073.75,1806.21,34.919998,280.799988,24.690001,,,
2013-12-16,4019.370117,1777.48,34.380001,279.200012,24.540001,,,
2013-12-23,4136.149902,1822.92,35.279999,283.440002,24.65,,,
2013-12-30,4153.580078,1841.47,35.549999,286.079987,24.5,,,
2014-01-06,4137.029785,1832.31,35.18,268.959991,24.23,,,
2014-01-13,4167.410156,1841.26,35.290001,264.0,24.24,,,
2014-01-20,4207.819824,1844.23,35.889999,270.880005,24.219999,,,
2014-01-27,4132.220215,1791.03,35.18,276.320007,24.25,,,
2014-02-03,4105.060059,1782.68,34.740002,278.399994,24.889999,,,
2014-02-10,4125.120117,1796.2,35.099998,285.519989,25.23,,,
2014-02-17,4237.0,1828.46,35.970001,285.679993,25.620001,,,
2014-02-24,4273.319824,1836.78,35.91,293.519989,26.83,,,
2014-03-03,4261.419922,1857.68,35.900002,299.119995,27.48,,,
2014-03-10,4332.620117,1877.86,36.400002,290.23999,28.5,,,
2014-03-17,4274.220215,1842.81,35.869999,282.880005,28.620001,,,
2014-03-24,4289.490234,1867.67,36.419998,289.119995,27.959999,,,
2014-03-31,4185.629883,1859.16,36.299999,292.720001,28.389999,,,
2014-04-07,4110.919922,1863.92,35.77,289.600006,28.41,,,
2014-04-14,4038.060059,1818.18,35.43,298.720001,28.620001,,,
2014-04-21,4105.370117,1865.79,36.060001,300.720001,28.719999,,,
2014-04-28,4091.810059,1865.0,35.869999,293.920013,29.290001,,,
2014-05-05,4099.25,1879.45,36.299999,290.079987,29.18,,,
2014-05-12,4092.840088,1880.03,36.5,293.119995,28.4,,,
2014-05-19,4080.330078,1876.66,36.549999,299.359985,28.27,,,
2014-05-26,4159.779785,1893.32,37.119999,304.799988,28.200001,,,
2014-06-02,4247.959961,1923.87,37.880001,300.160004,27.559999,,,
2014-06-09,4324.350098,1948.97,38.240002,303.76001,27.549999,,,
2014-06-16,4303.930176,1934.84,38.060001,313.519989,27.780001,,,
2014-06-23,4368.959961,1962.92,38.049999,314.320007,27.82,1740.0,1040.5,
2014-06-30,4398.370117,1960.79,38.310001,311.519989,27.83,1731.800049,1038.199951,
2014-07-07,4477.740234,1984.22,38.950001,306.160004,27.280001,1749.599976,1058.5,
2014-07-14,4441.390137,1969.86,39.099998,296.480011,26.15,1742.0,1059.400024,
2014-07-21,4421.200195,1976.93,39.43,302.720001,26.219999,1737.0,1063.099976,
2014-07-28,4451.120117,1978.25,39.75,300.160004,26.91,1744.599976,1083.699951,
2014-08-04,4365.620117,1926.62,38.91,289.600006,26.75,1709.5,1065.0,
2014-08-11,4387.379883,1933.43,38.849998,289.839996,26.15,1698.199951,1053.900024,
2014-08-18,4490.529785,1958.36,39.560001,280.880005,26.27,1726.800049,1085.0,
2014-08-25,4563.720215,1991.74,40.299999,278.399994,25.809999,1744.400024,1080.699951,
2014-09-01,4571.759766,1998.45,40.169998,284.640015,26.469999,1743.400024,1090.400024,
2014-09-08,4579.060059,2007.17,40.27,274.320007,26.219999,1746.5,1099.0,
2014-09-15,4567.450195,1986.04,40.290001,273.76001,25.35,1725.5,1054.300049,
2014-09-22,4568.450195,2009.08,40.349998,275.279999,25.15,1720.199951,1045.0,
2014-09-29,4465.839844,1978.96,39.470001,280.0,25.35,1696.599976,1020.0,
2014-10-06,4492.399902,1970.01,39.779999,270.160004,26.24,1677.0,996.0,
2014-10-13,4274.910156,1905.65,38.0,256.320007,26.32,1601.099976,982.900024,
2014-10-20,4254.160156,1885.62,37.439999,248.720001,25.780001,1624.5,981.299988,
2014-10-27,4469.02002,1962.97,39.130001,242.320007,25.59,1661.0,974.0,25.028
2014-11-03,4633.709961,2018.21,40.59,244.080002,25.66,1703.199951,1011.200012,26.049999
2014-11-10,4635.100098,2032.01,40.82,241.360001,25.389999,1713.5,997.0,25.459999
2014-11-17,4678.439941,2038.29,41.490002,227.679993,25.85,1713.900024,994.900024,25.25
2014-11-24,4725.169922,2065.07,41.75,231.199997,25.77,1737.400024,1017.200012,27.34
2014-12-01,4777.72998,2065.78,42.389999,202.479996,25.52,1729.400024,995.0,28.01
2014-12-08,4769.759766,2074.84,42.040001,195.839996,25.370001,1723.199951,983.799988,27.1
2014-12-15,4679.669922,2005.03,40.889999,175.679993,25.200001,1652.199951,925.700012,24.4
2014-12-22,4759.040039,2069.28,41.73,171.119995,25.459999,1717.400024,952.099976,26.59
2014-12-29,4801.259766,2087.63,42.16,167.600006,25.26,1726.0,961.299988,26.48
2015-01-05,4700.339844,2054.44,41.119999,154.639999,24.809999,1677.699951,951.599976,25.85
2015-01-12,4714.069824,2046.13,41.23,142.080002,24.809999,1668.300049,959.0,26.0
2015-01-19,4566.379883,1992.25,39.860001,141.919998,24.15,1656.099976,954.099976,25.864
2015-01-26,4752.359863,2050.42,41.400002,136.0,23.530001,1709.800049,990.799988,26.459999
2015-02-02,4650.600098,1996.67,40.040001,147.199997,23.08,1669.5,959.0,27.059999
2015-02-09,4723.72998,2053.47,40.990002,158.240005,23.370001,1708.900024,969.400024,26.32
2015-02-16,4869.72998,2088.78,42.48,157.839996,23.459999,1749.199951,980.599976,28.0
2015-02-23,4953.100098,2109.83,43.130001,145.360001,23.08,1767.599976,991.400024,28.030001
2015-03-02,4973.430176,2105.23,43.240002,145.039993,23.049999,1770.300049,994.400024,28.559999
2015-03-09,4936.080078,2072.25,42.470001,145.440002,22.639999,1740.800049,959.900024,28.190001
2015-03-16,4897.27002,2055.35,41.709999,131.759995,22.16,1740.900024,938.400024,27.82
2015-03-23,5020.600098,2107.99,42.549999,131.679993,22.65,1767.800049,963.700012,28.65
2015-03-30,4921.779785,2064.11,41.68,138.399994,22.290001,1750.900024,960.099976,28.93
2015-04-06,4855.939941,2064.87,41.080002,142.800003,22.85,1750.699951,1003.900024,28.629999
2015-04-13,5001.549805,2102.03,42.16,149.839996,22.25,1763.800049,1039.400024,28.959999
2015-04-20,4958.069824,2084.11,41.66,156.880005,22.129999,1771.199951,1024.0,27.719999
2015-04-27,5104.359863,2119.29,43.290001,158.240005,22.27,1792.699951,1063.5,28.309999
2015-05-04,5018.350098,2110.23,43.200001,162.080002,21.940001,1787.5,1045.699951,28.58
2015-05-11,5003.259766,2115.56,43.0,163.839996,22.370001,1789.0,1038.699951,28.66
2015-05-18,5040.919922,2121.3,43.25,163.520004,22.75,1805.599976,1045.5,28.5
2015-05-25,5085.390137,2130.36,43.490002,160.800003,22.41,1806.099976,1040.0,28.379999
2015-06-01,5094.939941,2108.64,43.619999,162.880005,21.9,1772.0,1002.0,27.530001
2015-06-08,5066.649902,2092.34,42.939999,158.0,22.360001,1756.5,975.099976,27.190001
2015-06-15,5011.790039,2091.34,42.389999,159.600006,21.879999,1759.199951,969.900024,27.469999
2015-06-22,5147.870117,2112.5,42.900002,159.360001,22.0,1787.0,972.400024,28.43
2015-06-29,5021.209961,2098.63,41.810001,156.720001,22.790001,1743.0,964.099976,26.9
2015-07-06,4963.799805,2073.95,41.450001,146.559998,23.15,1724.599976,945.0,26.27
2015-07-13,5037.27002,2080.03,41.700001,139.199997,23.07,1755.900024,923.5,27.889999
2015-07-20,5223.180176,2126.85,43.59,135.440002,22.540001,1777.400024,936.200012,27.360001
2015-07-27,5055.919922,2078.19,42.02,126.480003,21.559999,1730.199951,901.400024,26.629999
2015-08-03,5134.339844,2104.49,42.560001,122.32,21.290001,1753.5,893.700012,26.870001
2015-08-10,5081.720215,2080.98,42.310001,116.160004,21.549999,1759.800049,883.700012,27.42
2015-08-17,5032.339844,2089.7,42.259998,112.400002,21.41,1747.900024,855.099976,26.200001
2015-08-24,4351.609863,1965.15,37.009998,100.959999,20.43,1559.300049,790.0,23.35
2015-08-31,4798.680176,1986.73,40.27,117.360001,20.780001,1640.5,806.400024,24.67
2015-09-07,4670.350098,1947.76,39.380001,121.68,20.75,1592.0,788.0,24.128
2015-09-14,4831.97998,1963.06,40.630001,115.360001,21.09,1621.699951,799.799988,24.77
2015-09-21,4851.97998,1960.84,40.130001,119.360001,20.73,1624.599976,810.0,24.110001
2015-09-28,4665.060059,1929.18,39.639999,115.599998,21.09,1547.699951,781.0,23.01
2015-10-05,4742.129883,1954.33,40.330002,120.239998,20.99,1632.699951,818.400024,23.796
2015-10-12,4839.790039,2015.65,41.57,127.919998,21.32,1667.0,864.900024,24.700001
2015-10-19,4873.540039,2031.73,41.880001,119.279999,21.17,1677.099976,868.400024,24.879999
2015-10-26,5030.799805,2075.08,43.790001,113.440002,21.09,1702.199951,869.400024,25.84
2015-11-02,5065.640137,2080.76,43.73,117.519997,21.23,1715.400024,850.900024,25.959999
2015-11-09,5128.939941,2096.56,44.209999,112.800003,20.719999,1689.599976,852.400024,25.42
2015-11-16,4916.140137,2022.08,42.299999,104.0,20.42,1673.300049,805.5,24.77
2015-11-23,5106.720215,2089.41,44.23,102.720001,20.57,1703.900024,846.5,25.370001
2015-11-30,5139.580078,2090.95,43.970001,105.440002,20.549999,1698.599976,819.0,25.91
2015-12-07,5139.459961,2090.42,44.52,96.160004,20.84,1683.900024,812.200012,25.559999
2015-12-14,4932.609863,2013.37,42.790001,87.760002,20.4,1634.0,762.400024,24.4
2015-12-21,4957.529785,2010.27,42.52,84.800003,20.33,1639.5,789.299988,24.76
2015-12-28,5032.290039,2057.77,43.09,88.480003,20.42,1665.300049,800.799988,25.02
2016-01-04,4897.649902,2038.2,42.060001,90.080002,20.51,1619.5,786.099976,24.43
2016-01-11,4673.439941,1926.12,40.369999,77.760002,20.0,1551.300049,720.099976,23.190001
2016-01-18,,,,,,,,
2016-01-25,4574.589844,1906.28,40.16,71.519997,20.110001,1521.0,716.5,22.82
2016-02-01,4587.589844,1936.94,41.07,74.800003,20.0,1560.300049,742.700012,22.809999
2016-02-08,4288.02002,1873.25,38.84,70.160004,19.860001,1490.0,739.5,21.809999
2016-02-15,,,,,,,,
2016-02-22,4548.310059,1924.44,41.029999,71.199997,19.889999,1554.5,744.799988,22.629999
2016-02-29,4585.299805,1947.13,41.220001,70.879997,20.030001,1542.800049,734.299988,22.41
2016-03-07,4690.879883,1996.11,42.18,77.440002,20.35,1607.300049,799.700012,23.0
2016-03-14,4733.390137,2019.27,42.740002,79.360001,20.83,1628.599976,809.099976,23.700001
2016-03-21,4787.310059,2047.88,43.490002,84.0,21.09,1633.699951,823.400024,24.049999
2016-03-28,4785.25,2037.89,43.66,80.080002,20.790001,1618.0,812.700012,23.604
2016-04-04,4911.209961,2073.19,44.630001,74.559998,20.4,1628.599976,830.700012,24.089001
2016-04-11,4873.390137,2050.23,44.080002,81.519997,20.24,1620.300049,816.099976,23.74
2016-04-18,4919.359863,2078.83,44.209999,78.720001,20.549999,1673.0,841.0,24.396999
2016-04-25,4891.47998,2089.37,43.32,86.239998,20.66,1676.099976,839.599976,24.809999
2016-05-02,4786.549805,2067.17,42.220001,89.919998,21.1,1670.800049,837.5,24.889999
2016-05-09,4736.350098,2057.55,42.27,86.879997,20.940001,1636.800049,803.700012,24.4
2016-05-16,4728.859863,2046.53,42.25,93.440002,21.23,1645.900024,785.700012,23.91
2016-05-23,4771.569824,2052.23,42.709999,92.080002,20.98,1635.5,786.0,23.5
2016-05-30,4904.049805,2090.06,43.880001,94.720001,21.290001,1671.0,807.400024,24.4
2016-06-06,4950.459961,2100.83,43.970001,96.080002,22.309999,1685.800049,823.0,24.5
2016-06-13,4868.509766,2091.75,43.57,93.68,22.85,1653.400024,812.5,23.299999
2016-06-20,4856.689941,2075.58,43.43,94.559998,22.629999,1653.0,798.700012,24.469999
2016-06-27,4664.430176,2031.45,41.970001,89.760002,21.73,1568.5,790.799988,22.08
2016-07-04,4837.180176,2099.34,43.400002,92.160004,22.16,1654.199951,833.299988,22.940001
2016-07-11,4976.540039,2131.72,44.27,87.279999,21.709999,1672.099976,838.900024,22.940001
2016-07-18,5034.990234,2162.04,45.080002,86.32,21.34,1698.300049,868.799988,23.469999
2016-07-25,5096.990234,2173.71,45.75,81.599998,20.790001,1698.099976,874.900024,23.82
2016-08-01,5167.419922,2173.15,46.450001,76.959999,20.540001,1707.099976,882.900024,24.26
2016-08-08,5223.540039,2183.76,47.099998,80.239998,21.0,1715.900024,890.599976,24.469999
2016-08-15,5242.180176,2186.08,47.169998,84.720001,20.780001,1741.699951,913.5,25.42
2016-08-22,5231.459961,2181.58,46.889999,88.800003,20.889999,1732.099976,915.700012,25.25
2016-08-29,5223.799805,2170.19,47.029999,86.639999,20.459999,1730.099976,891.900024,24.860001
2016-09-05,5249.660156,2177.49,47.369999,81.599998,20.42,1738.400024,892.299988,25.209999
2016-09-12,5098.029785,2120.86,45.93,83.199997,20.280001,1724.5,902.0,24.58
2016-09-19,5263.549805,2143.99,47.330002,80.239998,20.48,1703.0,892.299988,24.41
2016-09-26,5275.72998,2158.54,47.290001,82.720001,20.389999,1707.699951,914.5,24.743999
2016-10-03,5300.290039,2164.33,47.650002,88.32,19.969999,1715.5,914.200012,24.790001
2016-10-10,5318.459961,2160.39,47.869999,92.239998,20.0,,,25.030001
2016-10-17,5213.689941,2132.95,47.369999,91.279999,20.18,1684.199951,894.099976,24.42
2016-10-24,5290.310059,2148.5,47.779999,90.800003,20.35,1705.0,912.0,25.01
2016-10-31,5205.089844,2129.78,47.560001,86.720001,20.51,1687.199951,903.900024,24.65
2016-11-07,5128.990234,2100.59,46.860001,80.480003,20.5,1684.5,875.799988,24.34
2016-11-14,5246.330078,2165.64,46.77,77.839996,20.040001,1688.099976,837.0,24.139999
2016-11-21,5336.779785,2186.43,47.529999,84.800003,20.200001,1711.0,841.5,24.110001
2016-11-28,5387.919922,2210.21,47.959999,83.760002,20.24,1711.0,854.400024,23.74
2016-12-05,5283.580078,2200.65,46.950001,92.879997,19.73,1720.900024,843.5,23.950001
2016-12-12,5428.220215,2258.83,48.5,95.199997,19.879999,1761.199951,878.599976,25.0
2016-12-19,5441.200195,2259.24,48.630001,92.160004,20.17,1757.400024,855.700012,25.24
2016-12-26,5441.759766,2260.25,48.869999,91.599998,19.84,1755.400024,838.0,24.893
2017-01-02,5440.169922,2251.61,48.849998,93.279999,19.98,1744.800049,864.5,25.120001
2017-01-09,5527.580078,2273.59,49.43,92.160004,20.34,1776.400024,884.900024,25.309999
2017-01-16,5557.569824,2272.74,49.509998,91.599998,20.620001,1785.5,899.200012,25.57
2017-01-23,5546.640137,2267.78,49.75,89.68,20.870001,1780.5,892.900024,25.811001
2017-01-30,5635.859863,2286.01,50.57,90.800003,20.49,1789.099976,915.299988,25.879999
2017-02-06,5656.950195,2294.28,50.619999,92.160004,20.6,1795.300049,927.400024,25.879999
2017-02-13,5753.189941,2321.72,51.41,90.959999,20.51,1820.300049,938.400024,26.23
2017-02-20,5807.310059,2343.01,51.950001,90.559998,20.52,1832.0,943.700012,26.07
2017-02-27,5835.040039,2365.23,52.619999,92.480003,20.25,1834.599976,943.799988,26.139999
2017-03-06,5846.419922,2375.23,52.639999,90.559998,20.42,1845.900024,932.599976,26.58
2017-03-13,5863.47998,2371.56,53.110001,82.32,19.950001,1851.800049,931.099976,26.6
2017-03-20,5898.810059,2378.24,53.349998,82.080002,20.16,1853.300049,964.799988,26.9
2017-03-27,5776.330078,2329.11,52.400002,79.440002,20.0,1837.900024,971.200012,26.969999
2017-04-03,5917.319824,2362.34,53.360001,84.959999,19.870001,1844.900024,961.0,27.35
2017-04-10,5883.430176,2357.16,53.09,88.559998,19.58,1840.0,957.799988,26.76
2017-04-17,5821.549805,2332.62,52.529999,89.040001,19.690001,1838.5,956.200012,26.809999
2017-04-24,5979.959961,2370.33,53.75,82.32,19.35,1865.099976,965.0,27.98
2017-05-01,6067.560059,2388.5,54.580002,81.519997,19.85,1880.800049,979.0,28.68
2017-05-08,6100.660156,2399.94,55.009998,77.199997,19.99,1893.199951,980.799988,28.85
2017-05-15,6128.109863,2393.98,55.630001,82.160004,20.17,1897.300049,1005.299988,28.92
2017-05-22,6098.25,2387.21,55.369999,84.400002,20.25,1904.199951,999.700012,29.450001
2017-05-29,6207.040039,2414.5,56.360001,81.120003,19.860001,1910.599976,1013.900024,29.002001
2017-06-05,6305.470215,2437.83,57.189999,77.760002,19.889999,1932.599976,1015.799988,30.1
2017-06-12,6153.560059,2425.88,55.439999,76.879997,20.120001,1912.300049,1014.0,29.51
2017-06-19,6196.850098,2442.55,55.669998,74.160004,19.700001,1935.400024,,30.17
2017-06-26,6292.72998,2443.32,56.599998,71.040001,19.059999,1929.5,,29.26
2017-07-03,6173.290039,2431.39,54.950001,76.400002,20.040001,1925.0,,28.74
2017-07-10,6156.029785,2424.51,55.02,72.32,20.219999,1918.0,,28.77
2017-07-17,6320.350098,2459.5,56.91,76.32,20.0,1945.599976,,29.209999
2017-07-24,6387.819824,2472.04,57.439999,75.760002,19.9,1954.699951,,28.9
2017-07-31,6394.689941,2475.94,57.529999,81.199997,19.879999,1960.800049,,29.030001
2017-08-07,6361.060059,2477.14,57.689999,80.160004,19.700001,1970.599976,1077.0,29.33
2017-08-14,6306.109863,2454.96,57.619999,79.839996,19.030001,1953.599976,1053.699951,29.16
2017-08-21,6216.319824,2425.5,57.110001,78.959999,18.58,1931.699951,1060.0,29.0
2017-08-28,6286.009766,2447.35,57.84,77.519997,18.700001,1945.5,1095.0,29.5
2017-09-04,6442.169922,2474.42,58.98,76.800003,18.629999,1965.400024,1087.099976,29.209999
2017-09-11,6411.180176,2474.52,58.490002,77.279999,18.85,1982.199951,1092.900024,30.379999
2017-09-18,6460.100098,2502.51,58.830002,81.120003,19.040001,1989.900024,1113.0,30.52
2017-09-25,6403.109863,2499.39,58.330002,82.720001,19.0,1982.0,1085.300049,30.41
2017-10-02,6506.080078,2521.2,59.25,81.360001,18.780001,2003.400024,1089.800049,30.74
2017-10-09,6597.370117,2551.39,60.040001,80.239998,19.02,2011.199951,1108.300049,30.940001
2017-10-16,6622.549805,2555.57,60.650002,84.239998,19.120001,2030.599976,1133.800049,31.469999
2017-10-23,6641.569824,2578.08,61.200001,83.760002,19.0,2027.599976,1115.300049,31.09
2017-10-30,6693.77002,2577.75,61.880001,84.480003,19.27,2033.300049,1114.5,31.26
2017-11-06,6763.299805,2587.47,63.450001,89.519997,19.360001,2049.0,1138.5,31.76
