,Average
2014-03-31,8.25488001158406
2014-04-07,8.15269027979345
2014-04-14,8.15269027979345
2014-04-21,8.15269027979345
2014-04-28,8.15269027979345
2014-05-05,8.16861132084313
2014-05-12,8.16861132084313
2014-05-19,8.16861132084313
2014-05-26,8.16861132084313
2014-06-02,7.98994698199371
2014-06-09,7.98994698199371
2014-06-16,7.98994698199371
2014-06-23,7.98994698199371
2014-06-30,7.98994698199371
2014-07-07,8.15887105844707
2014-07-14,8.15887105844707
2014-07-21,8.15887105844707
2014-07-28,8.15887105844707
2014-08-04,8.02383654300066
2014-08-11,8.02383654300066
2014-08-18,8.02383654300066
2014-08-25,8.02383654300066
2014-09-01,8.12959882624884
2014-09-08,8.12959882624884
2014-09-15,8.12959882624884
2014-09-22,8.12959882624884
2014-09-29,8.12959882624884
2014-10-06,8.13292450659933
2014-10-13,8.13292450659933
2014-10-20,8.13292450659933
2014-10-27,8.13292450659933
2014-11-03,8.20588429047674
2014-11-10,8.20588429047674
2014-11-17,8.20588429047674
2014-11-24,8.20588429047674
2014-12-01,7.93761183759396
2014-12-08,7.93761183759396
2014-12-15,7.93761183759396
2014-12-22,7.93761183759396
2014-12-29,7.93761183759396
2015-01-05,7.95172794480292
2015-01-12,7.95172794480292
2015-01-19,7.95172794480292
2015-01-26,7.95172794480292
2015-02-02,7.91538348540158
2015-02-09,7.91538348540158
2015-02-16,7.91538348540158
2015-02-23,7.91538348540158
2015-03-02,7.94336557436565
2015-03-09,7.94336557436565
2015-03-16,7.94336557436565
2015-03-23,7.94336557436565
2015-03-30,7.94336557436565
2015-04-06,7.84414498013783
2015-04-13,7.84414498013783
2015-04-20,7.84414498013783
2015-04-27,7.84414498013783
2015-05-04,7.89730036331931
2015-05-11,7.89730036331931
2015-05-18,7.89730036331931
2015-05-25,7.89730036331931
2015-06-01,7.8424873389876
2015-06-08,7.8424873389876
2015-06-15,7.8424873389876
2015-06-22,7.8424873389876
2015-06-29,7.8424873389876
2015-07-06,7.63583289750146
2015-07-13,7.63583289750146
2015-07-20,7.63583289750146
2015-07-27,7.63583289750146
2015-08-03,7.62768278086021
2015-08-10,7.62768278086021
2015-08-17,7.62768278086021
2015-08-24,7.62768278086021
2015-08-31,7.62768278086021
2015-09-07,7.59869738868493
2015-09-14,7.59869738868493
2015-09-21,7.59869738868493
2015-09-28,7.59869738868493
2015-10-05,7.63576632688677
2015-10-12,7.63576632688677
2015-10-19,7.63576632688677
2015-10-26,7.63576632688677
2015-11-02,7.55987970503498
2015-11-09,7.55987970503498
2015-11-16,7.55987970503498
2015-11-23,7.55987970503498
2015-11-30,7.55987970503498
2015-12-07,7.59997952630454
2015-12-14,7.59997952630454
2015-12-21,7.59997952630454
2015-12-28,7.59997952630454
2016-01-04,7.58844856952838
2016-01-11,7.58844856952838
2016-01-18,7.58844856952838
2016-01-25,7.58844856952838
2016-02-01,7.66662646553543
2016-02-08,7.66662646553543
2016-02-15,7.66662646553543
2016-02-22,7.66662646553543
2016-02-29,7.66662646553543
2016-03-07,7.5615256293004
2016-03-14,7.5615256293004
2016-03-21,7.5615256293004
2016-03-28,7.5615256293004
2016-04-04,7.59863850030083
2016-04-11,7.59863850030083
2016-04-18,7.59863850030083
2016-04-25,7.59863850030083
2016-05-02,7.45915043007627
2016-05-09,7.45915043007627
2016-05-16,7.45915043007627
2016-05-23,7.45915043007627
2016-05-30,7.45915043007627
2016-06-06,7.48222138781852
2016-06-13,7.48222138781852
2016-06-20,7.48222138781852
2016-06-27,7.48222138781852
2016-07-04,7.40427817537343
2016-07-11,7.40427817537343
2016-07-18,7.40427817537343
2016-07-25,7.40427817537343
2016-08-01,7.39490818952407
2016-08-08,7.39490818952407
2016-08-15,7.39490818952407
2016-08-22,7.39490818952407
2016-08-29,7.39490818952407
2016-09-05,7.52821767653273
2016-09-12,7.52821767653273
2016-09-19,7.52821767653273
2016-09-26,7.52821767653273
2016-10-03,7.49161531581752
2016-10-10,7.49161531581752
2016-10-17,7.49161531581752
2016-10-24,7.49161531581752
2016-10-31,7.49161531581752
2016-11-07,7.54624781367337
2016-11-14,7.54624781367337
2016-11-21,7.54624781367337
2016-11-28,7.54624781367337
2016-12-05,7.47623951123961
2016-12-12,7.47623951123961
2016-12-19,7.47623951123961
2016-12-26,7.47623951123961
2017-01-02,7.35747389702388
2017-01-09,7.35747389702388
2017-01-16,7.35747389702388
2017-01-23,7.35747389702388
2017-01-30,7.35747389702388
2017-02-06,7.27551753885588
2017-02-13,7.27551753885588
2017-02-20,7.27551753885588
2017-02-27,7.27551753885588
2017-03-06,7.26621013658006
2017-03-13,7.26621013658006
2017-03-20,7.26621013658006
2017-03-27,7.26621013658006
2017-04-03,7.09011539630191
2017-04-10,7.09011539630191
2017-04-17,7.09011539630191
2017-04-24,7.09011539630191
2017-05-01,7.15615139333502
2017-05-08,7.15615139333502
2017-05-15,7.15615139333502
2017-05-22,7.15615139333502
2017-05-29,7.15615139333502
2017-06-05,7.06883550953774
2017-06-12,7.06883550953774
2017-06-19,7.06883550953774
2017-06-26,7.06883550953774
2017-07-03,7.12492348857215
2017-07-10,7.12492348857215
2017-07-17,7.12492348857215
2017-07-24,7.12492348857215
2017-07-31,7.12492348857215
2017-08-07,7.06806347709515
2017-08-14,7.06806347709515
2017-08-21,7.06806347709515
2017-08-28,7.06806347709515
2017-09-04,6.97787657159153
2017-09-11,6.97787657159153
2017-09-18,6.97787657159153
2017-09-25,6.97787657159153
2017-10-02,6.92122974532838
2017-10-09,6.92122974532838
2017-10-16,6.92122974532838
2017-10-23,6.92122974532838
2017-10-30,6.92122974532838
2017-11-06,6.83853591720356
2017-11-13,6.83853591720356
2017-11-20,6.83853591720356
2017-11-27,6.83853591720356
2017-12-04,6.7829489131027
2017-12-11,6.7829489131027
2017-12-18,6.7829489131027
2017-12-25,6.7829489131027
2018-01-01,6.86875373020308
2018-01-08,6.86875373020308
2018-01-15,6.86875373020308
2018-01-22,6.86875373020308
2018-01-29,6.86875373020308
2018-02-05,6.81310760646542
2018-02-12,6.81310760646542
2018-02-19,6.81310760646542
2018-02-26,6.81310760646542
2018-03-05,6.78512940257291
2018-03-12,6.78512940257291
2018-03-19,6.78512940257291
2018-03-26,6.78512940257291
2018-04-02,6.82100689401335
2018-04-09,6.82100689401335
2018-04-16,6.82100689401335
2018-04-23,6.82100689401335
2018-04-30,6.82100689401335
2018-05-07,6.67220843611878
2018-05-14,6.67220843611878
2018-05-21,6.67220843611878
2018-05-28,6.67220843611878
2018-06-04,6.72474963103828
2018-06-11,6.72474963103828
2018-06-18,6.72474963103828
2018-06-25,6.72474963103828
2018-07-02,6.57906487696479
2018-07-09,6.57906487696479
2018-07-16,6.57906487696479
2018-07-23,6.57906487696479
2018-07-30,6.57906487696479
2018-08-06,6.48408777744821
2018-08-13,6.48408777744821
2018-08-20,6.48408777744821
2018-08-27,6.48408777744821
2018-09-03,6.4967556046324
2018-09-10,6.4967556046324
2018-09-17,6.4967556046324
2018-09-24,6.4967556046324
2018-10-01,6.60666797420231
2018-10-08,6.60666797420231
2018-10-15,6.60666797420231
2018-10-22,6.60666797420231
2018-10-29,6.60666797420231
2018-11-05,6.54278800317906
2018-11-12,6.54278800317906
2018-11-19,6.54278800317906
2018-11-26,6.54278800317906
2018-12-03,6.49261932403506
2018-12-10,6.49261932403506
2018-12-17,6.49261932403506
2018-12-24,6.49261932403506
2018-12-31,6.49261932403506
2019-01-07,6.52918386327428
2019-01-14,6.52918386327428
2019-01-21,6.52918386327428
2019-01-28,6.52918386327428
2019-02-04,6.52958231683099
2019-02-11,6.52958231683099
2019-02-18,6.52958231683099
2019-02-25,6.52958231683099
2019-03-04,6.45310661889625
2019-03-11,6.45310661889625
2019-03-18,6.45310661889625
2019-03-25,6.45310661889625
2019-04-01,6.40055176044411
2019-04-08,6.40055176044411
2019-04-15,6.40055176044411
2019-04-22,6.40055176044411
2019-04-29,6.40055176044411
2019-05-06,6.28317802002441
2019-05-13,6.28317802002441
2019-05-20,6.28317802002441
2019-05-27,6.28317802002441
2019-06-03,6.17465435447362
2019-06-10,6.17465435447362
2019-06-17,6.17465435447362
2019-06-24,6.17465435447362
2019-07-01,6.18740731163806
2019-07-08,6.18740731163806
2019-07-15,6.18740731163806
2019-07-22,6.18740731163806
2019-07-29,6.18740731163806
2019-08-05,6.1014449187027
2019-08-12,6.1014449187027
2019-08-19,6.1014449187027
2019-08-26,6.1014449187027
2019-09-02,6.15732198391364
2019-09-09,6.15732198391364
2019-09-16,6.15732198391364
2019-09-23,6.15732198391364
2019-09-30,6.15732198391364
2019-10-07,6.07494033908089
2019-10-14,6.07494033908089
2019-10-21,6.07494033908089
2019-10-28,6.07494033908089
2019-11-04,6.19892708341266
2019-11-11,6.19892708341266
2019-11-18,6.19892708341266
2019-11-25,6.19892708341266
2019-12-02,6.13671840854844
2019-12-09,6.13671840854844
2019-12-16,6.13671840854844
2019-12-23,6.13671840854844
2019-12-30,6.13671840854844
2020-01-06,6.12419799284377
2020-01-13,6.12419799284377
2020-01-20,6.12419799284377
2020-01-27,6.12419799284377
2020-02-03,5.99589582035826
2020-02-10,5.99589582035826
2020-02-17,5.99589582035826
2020-02-24,5.99589582035826
2020-03-02,6.09031803759604
2020-03-09,6.09031803759604
2020-03-16,6.09031803759604
2020-03-23,6.09031803759604
2020-03-30,6.09031803759604
2020-04-06,9.95778953428216
2020-04-13,9.95778953428216
2020-04-20,9.95778953428216
2020-04-27,9.95778953428216
2020-05-04,9.68129869506144
2020-05-11,9.68129869506144
2020-05-18,9.68129869506144
2020-05-25,9.68129869506144
2020-06-01,8.77453271041291
2020-06-08,8.77453271041291
2020-06-15,8.77453271041291
2020-06-22,8.77453271041291
2020-06-29,8.77453271041291
2020-07-06,8.49947796069419
2020-07-13,8.49947796069419
2020-07-20,8.49947796069419
2020-07-27,8.49947796069419
2020-08-03,7.96221478764938
2020-08-10,7.96221478764938
2020-08-17,7.96221478764938
2020-08-24,7.96221478764938
2020-08-31,7.96221478764938
2020-09-07,7.65329318381402
2020-09-14,7.65329318381402
2020-09-21,7.65329318381402
2020-09-28,7.65329318381402
2020-10-05,7.33198485022106
2020-10-12,7.33198485022106
2020-10-19,7.33198485022106
2020-10-26,7.33198485022106
2020-11-02,7.11571040523954
2020-11-09,7.11571040523954
2020-11-16,7.11571040523954
2020-11-23,7.11571040523954
2020-11-30,7.11571040523954
2020-12-07,7.15168993013567
2020-12-14,7.15168993013567
2020-12-21,7.15168993013567
2020-12-28,7.15168993013567
2021-01-04,7.25751914314566
2021-01-11,7.25751914314566
2021-01-18,7.25751914314566
2021-01-25,7.25751914314566
2021-02-01,7.1265001307904
2021-02-08,7.1265001307904
2021-02-15,7.1265001307904
2021-02-22,7.1265001307904
2021-03-01,6.92871679958487
2021-03-08,6.92871679958487
2021-03-15,6.92871679958487
2021-03-22,6.92871679958487
2021-03-29,6.92871679958487
2021-04-05,7.05346902244544
2021-04-12,7.05346902244544
2021-04-19,7.05346902244544
2021-04-26,7.05346902244544
2021-05-03,6.87540893880043
2021-05-10,6.87540893880043
2021-05-17,6.87540893880043
2021-05-24,6.87540893880043
2021-05-31,6.87540893880043
2021-06-07,6.65743138883646
2021-06-14,6.65743138883646
2021-06-21,6.65743138883646
2021-06-28,6.65743138883646
2021-07-05,6.43379384166516
2021-07-12,6.43379384166516
2021-07-19,6.43379384166516
2021-07-26,6.43379384166516
2021-08-02,6.32234416650803
2021-08-09,6.32234416650803
2021-08-16,6.32234416650803
2021-08-23,6.32234416650803
2021-08-30,6.32234416650803
2021-09-06,6.1934789136814
2021-09-13,6.1934789136814
2021-09-20,6.1934789136814
2021-09-27,6.1934789136814
2021-10-04,6.08216364014064
2021-10-11,6.08216364014064
2021-10-18,6.08216364014064
2021-10-25,6.08216364014064
2021-11-01,5.90527765852884
2021-11-08,5.90527765852884
2021-11-15,5.90527765852884
2021-11-22,5.90527765852884
2021-11-29,5.90527765852884
2021-12-06,5.78322113340569
2021-12-13,5.78322113340569
2021-12-20,5.78322113340569
2021-12-27,5.78322113340569
2022-01-03,5.78048432094646
2022-01-10,5.78048432094646
2022-01-17,5.78048432094646
2022-01-24,5.78048432094646
2022-01-31,5.78048432094646
2022-02-07,5.53671386873344
2022-02-14,5.53671386873344
2022-02-21,5.53671386873344
2022-02-28,5.53671386873344
2022-03-07,5.50127736630551
2022-03-14,5.50127736630551
2022-03-21,5.50127736630551
2022-03-28,5.50127736630551
2022-04-04,5.48595392698657
2022-04-11,5.48595392698657
2022-04-18,5.48595392698657
2022-04-25,5.48595392698657
2022-05-02,5.44781102938796
2022-05-09,5.44781102938796
2022-05-16,5.44781102938796
2022-05-23,5.44781102938796
2022-05-30,5.44781102938796
2022-06-06,5.37449962600296
2022-06-13,5.37449962600296
2022-06-20,5.37449962600296
2022-06-27,5.37449962600296
2022-07-04,5.33260836369319
2022-07-11,5.33260836369319
2022-07-18,5.33260836369319
2022-07-25,5.33260836369319
2022-08-01,5.38408328287183
2022-08-08,5.38408328287183
2022-08-15,5.38408328287183
2022-08-22,5.38408328287183
2022-08-29,5.38408328287183
2022-09-05,5.31570409017814
2022-09-12,5.31570409017814
2022-09-19,5.31570409017814
2022-09-26,5.31570409017814
2022-10-03,5.32820520329621
2022-10-10,5.32820520329621
2022-10-17,5.32820520329621
2022-10-24,5.32820520329621
2022-10-31,5.32820520329621
2022-11-07,5.28406554819052
2022-11-14,5.28406554819052
2022-11-21,5.28406554819052
2022-11-28,5.28406554819052
2022-12-05,5.26104071736516
2022-12-12,5.26104071736516
2022-12-19,5.26104071736516
2022-12-26,5.26104071736516
2023-01-02,5.27792631481374
2023-01-09,5.27792631481374
2023-01-16,5.27792631481374
2023-01-23,5.27792631481374
2023-01-30,5.27792631481374
2023-02-06,5.2508983661685
2023-02-13,5.2508983661685
2023-02-20,5.2508983661685
2023-02-27,5.2508983661685
2023-03-06,5.32726344098023
2023-03-13,5.32726344098023
2023-03-20,5.32726344098023
2023-03-27,5.32726344098023
