Date,Action,Forecast,Actual,Return (%),Budget,LongOnly
2022-04-04,Sell,4014.46,4547.97,-0.06434299258790188,12100.566464405882,20130.530620916772
2022-04-11,,3814.3472,4462.64,,,19752.837237301042
2022-04-18,,3732.9326,4385.63,,,19411.9703971247
2022-04-25,,3622.0435,4255.34,,,18835.27203838459
2022-05-02,Buy,4307.21,4130.61,-0.05112804162097114,11481.88819857641,18283.18372550061
2022-05-09,,4309.251,4081.27,,,18064.791699863672
2022-05-16,,4343.343,4013.02,,,17762.698960712452
2022-05-23,,4355.05,3919.42,,,17348.400347019353
2022-05-30,Nothing,4411.455,,0,11481.88819857641,
2022-06-06,,4455.9336,4134.72,,,18301.375683858292
2022-06-13,,4451.531,3838.15,,,16988.677608399285
2022-06-20,,4489.823,,,,
2022-06-27,Sell,4511.132,3920.76,-0.00942929432048895,11590.154301755736,17354.33154512137
2022-07-04,,4515.2773,,,,
2022-07-11,,4504.004,3880.94,,,17178.07758361219
2022-07-18,,4486.864,3883.79,,,17190.692445247074
2022-07-25,Buy,4513.632,3965.72,0.07656869370505233,12477.597276481165,17553.336520245746
2022-08-01,,4535.557,4112.38,,,18202.492873709743
2022-08-08,,4577.642,4155.93,,,18395.256812025284
2022-08-15,,4567.0566,4269.37,,,18897.372567766153
2022-08-22,Sell,4548.2666,4195.08,-0.026557300456725462,12808.968576330695,18568.545174483457
2022-08-29,,4563.7485,4034.58,,,17858.129282413556
2022-09-05,,4577.541,,,,
2022-09-12,,4537.158,4083.67,,,18075.41474124042
2022-09-19,Buy,4544.2065,3849.91,-0.05257265754264376,12135.567057892777,17040.730511145342
2022-09-26,,4563.4404,3682.72,,,16300.702891237761
2022-10-03,,4589.1304,3609.78,,,15977.850958729487
2022-10-10,,4581.3545,3647.51,,,16144.854021706416
2022-10-17,Buy,4580.5454,3638.65,0.03904195237244581,12609.36328897965,16105.637293957261
2022-10-24,,4590.9863,3762.01,,,16651.661620722014
2022-10-31,,4582.9326,3881.85,,,17182.105486800872
2022-11-07,,4611.2783,3780.71,,,16734.432818115827
2022-11-14,Sell,4566.0796,3977.97,0.018615022234959082,12374.639710986618,17607.558293939554
2022-11-21,,4535.179,3956.23,,,17511.331244135195
2022-11-28,,4541.365,4005.36,,,17728.793753651673
2022-12-05,,4562.462,4052.02,,,17935.32338308458
2022-12-12,Nothing,4556.764,3939.29,0,12374.639710986618,17436.35027708433
2022-12-19,,4531.6,3853.79,,,17057.90442803775
2022-12-26,,4555.97,,,,
2023-01-02,,4572.1445,,,,
2023-01-09,Buy,4478.744,3910.82,0.035401782746329366,12812.724017599065,17310.33444875268
2023-01-16,,4497.8276,,,,
2023-01-23,,4471.5273,3978.14,,,17608.310759370408
2023-01-30,,4508.544,4049.27,,,17923.15114817372
2023-02-06,Buy,4557.678,4119.57,-0.030879436446036745,12417.074320597007,18234.317735167577
2023-02-13,,4557.8823,4096.62,,,18132.734902002445
2023-02-20,,4588.746,4077.73,,,18049.12271383297
2023-02-27,,4604.6826,3992.36,,,17671.25227952763
2023-03-06,Buy,4616.8994,4055.15,-0.017809452178094584,12195.933029292488,17949.17759954675
2023-03-13,,4619.4575,3835.12,,,16975.266018661143
2023-03-20,,4675.23,3917.47,,,17339.769125900744
2023-03-27,,4676.388,3982.93,,,17629.512579451497
2023-04-03,Buy,4689.399,4102.2,0.007281458729462214,12284.737212312568,18157.43347320338
2023-04-10,,4697.9824,4085.2,,,18082.186930118092
2023-04-17,,4713.8477,4137.17,,,18312.22003859705
2023-04-24,,4723.347,4132.07,,,18289.646075671466
2023-05-01,Buy,4745.9487,4166.79,0.005757429580084377,12355.4657217223,18443.32607425506
2023-05-08,,4780.1685,4136.98,,,18311.37904782139
2023-05-15,,4786.7725,4126.65,,,18265.65570722898
2023-05-22,,4815.9614,4190.78,,,18549.512225350118
