,published_at,topic_class
361,2012-02-15T17:46:35+0000,"[(2, 0.12889801), (4, 0.8606989)]"
362,2015-10-20T03:43:50+0000,"[(0, 0.992169)]"
363,2016-09-19T21:25:36+0000,"[(4, 0.99209905)]"
364,2013-07-17T20:28:49+0000,"[(9, 0.99573004)]"
365,2012-10-11T15:00:00+0000,"[(5, 0.9895281)]"
366,2012-10-13T15:31:00+0000,"[(9, 0.9890107)]"
367,2021-08-19T23:04:30+0000,"[(8, 0.9956905)]"
368,2018-11-05T17:18:36+0000,"[(0, 0.57962847), (6, 0.41622296)]"
369,2019-06-13T11:35:05+0000,"[(9, 0.9917366)]"
370,2017-03-13T09:36:18+0000,"[(0, 0.6356655), (2, 0.21386366), (9, 0.1435328)]"
371,2019-06-27T10:10:06+0000,
372,2012-10-25T22:00:00+0000,
373,2018-08-09T16:12:11+0000,"[(6, 0.9938301)]"
374,2016-12-07T14:17:33+0000,"[(2, 0.99369687)]"
375,2010-03-03T23:03:07+0000,"[(5, 0.95906067)]"
376,2007-05-09T00:39:49+0000,"[(5, 0.13874154), (8, 0.85490334)]"
377,2008-03-05T23:11:17+0000,"[(3, 0.9895235)]"
378,2013-12-06T21:19:27+0000,"[(6, 0.99031454)]"
379,2019-06-30T22:02:53+0000,"[(6, 0.2750998), (8, 0.7197346)]"
380,2016-09-28T13:23:00+0000,"[(3, 0.036286943), (6, 0.91567695), (7, 0.04033342)]"
381,2017-10-09T13:00:00+0000,"[(0, 0.9867537)]"
382,2007-03-08T17:48:36+0000,"[(6, 0.3728304), (7, 0.4739648), (9, 0.14605278)]"
383,2014-04-22T21:42:27+0000,"[(4, 0.99188477)]"
384,2008-10-22T20:53:13+0000,"[(2, 0.98964363)]"
385,2012-05-25T09:28:57+0000,"[(9, 0.9525976)]"
386,2010-07-08T17:36:53+0000,"[(2, 0.13791595), (8, 0.13894702), (9, 0.7171982)]"
387,2015-08-10T16:22:16+0000,"[(2, 0.9972226)]"
388,2019-01-08T15:36:11+0000,"[(3, 0.9974978)]"
389,2019-08-01T15:40:24+0000,"[(2, 0.6133011), (4, 0.3810182)]"
390,2019-08-09T05:51:49+0000,"[(9, 0.9399568)]"
391,2013-08-12T15:06:00+0000,"[(8, 0.98083305)]"
392,2017-08-11T17:29:18+0000,"[(9, 0.99165964)]"
393,2008-06-02T17:09:39+0000,"[(0, 0.99579126)]"
394,2014-05-24T13:51:32+0000,"[(3, 0.9525868)]"
395,2010-03-05T08:30:05+0000,"[(2, 0.9974548)]"
396,2012-10-11T06:41:00+0000,"[(1, 0.9986696)]"
397,2015-10-22T10:53:20+0000,"[(9, 0.9836143)]"
398,2010-03-19T17:05:37+0000,"[(2, 0.6929314), (8, 0.2962466)]"
399,2016-11-11T10:52:01+0000,"[(4, 0.9949105)]"
400,2014-04-23T08:50:41+0000,"[(2, 0.89458954), (5, 0.10171969)]"
401,2014-08-26T22:34:36+0000,"[(5, 0.98731214)]"
402,2014-12-03T03:49:43+0000,"[(0, 0.99403554)]"
403,2017-07-19T05:07:43+0000,"[(2, 0.9884456)]"
404,2012-07-26T17:14:23+0000,"[(1, 0.37586764), (6, 0.59208375)]"
405,2020-04-23T13:45:44+0000,"[(1, 0.9799856)]"
406,2014-03-10T22:01:33+0000,"[(2, 0.4389757), (8, 0.556742)]"
407,2018-04-24T18:00:00+0000,"[(2, 0.9931207)]"
408,2012-10-01T20:37:00+0000,
409,2015-12-29T12:57:26-0500,"[(2, 0.73317385), (3, 0.26535925)]"
410,2011-06-30T17:01:00+0000,"[(3, 0.9549617)]"
411,2014-07-03T18:43:22+0000,"[(8, 0.99515766)]"
412,2013-11-22T15:59:24+0000,"[(0, 0.86121976), (9, 0.12781177)]"
413,2017-12-01T03:21:36+0000,"[(6, 0.9911654)]"
414,2008-01-03T20:09:35+0000,"[(0, 0.98300517)]"
415,2016-12-06T20:22:56+0000,"[(9, 0.99099237)]"
416,2012-10-01T08:45:00+0000,"[(3, 0.9949656)]"
417,2013-09-26T20:38:39+0000,"[(1, 0.4567573), (6, 0.5371309)]"
418,2015-06-12T16:25:15+0000,"[(8, 0.9944399)]"
419,2014-03-19T13:33:33+0000,"[(4, 0.44531098), (5, 0.54340744)]"
420,2014-09-13T07:37:39+0000,"[(7, 0.99560654)]"
421,2015-01-08T15:44:21+0000,"[(2, 0.8412332), (6, 0.14849982)]"
422,2011-08-19T16:24:06+0000,"[(3, 0.5538728), (6, 0.42659557)]"
423,2017-06-16T19:38:48+0000,"[(6, 0.93563044)]"
424,2016-03-04T12:09:11-0500,"[(9, 0.99739665)]"
425,2009-03-13T19:48:28+0000,"[(2, 0.9915767)]"
426,2017-11-06T11:45:48+0000,"[(3, 0.20814691), (7, 0.7833363)]"
427,2018-12-07T23:13:54+0000,"[(2, 0.9911681)]"
428,2014-06-13T17:18:45+0000,"[(0, 0.71094275), (6, 0.2783829)]"
429,2016-05-18T19:00:03+0000,"[(5, 0.9874937)]"
430,2007-07-19T00:41:29+0000,"[(2, 0.75944006), (4, 0.22910476)]"
431,2016-09-22T14:06:44+0000,"[(3, 0.4177212), (9, 0.5536719)]"
432,2018-02-01T16:48:41+0000,"[(3, 0.9904184)]"
433,2016-01-25T11:50:21+0000,"[(9, 0.993227)]"
434,2020-04-27T20:37:31+0000,"[(2, 0.50456846), (4, 0.38151816), (5, 0.10595114)]"
435,2010-01-28T01:55:44+0000,"[(3, 0.30526903), (8, 0.6711839)]"
436,2013-10-22T18:20:00+0000,"[(6, 0.8598159), (9, 0.13411601)]"
437,2013-12-31T15:24:27+0000,"[(2, 0.8949886), (6, 0.09499338)]"
438,2007-11-14T12:23:16+0000,"[(0, 0.62581843), (6, 0.3713722)]"
439,2016-11-10T16:44:02+0000,"[(9, 0.9890149)]"
440,2012-01-23T19:28:30+0000,"[(1, 0.9878288)]"
441,2014-11-13T13:05:19+0000,"[(6, 0.9970179)]"
442,2008-08-06T21:11:08+0000,"[(0, 0.020018589), (1, 0.020018324), (2, 0.02001812), (3, 0.020017963), (4, 0.02001821), (5, 0.02002013), (6, 0.02001799), (7, 0.81983364), (8, 0.020018727), (9, 0.020018326)]"
443,2012-03-16T13:16:28+0000,"[(0, 0.2635462), (6, 0.71739215)]"
444,2009-05-29T22:04:14+0000,"[(2, 0.9819708)]"
445,2020-08-18T14:00:19+0000,"[(4, 0.9977314)]"
446,2011-09-19T18:16:00+0000,"[(2, 0.5094578), (6, 0.22125895), (9, 0.25580868)]"
447,2008-10-17T23:31:09+0000,"[(2, 0.92358637), (9, 0.07131211)]"
448,2012-12-07T17:17:03+0000,"[(4, 0.99766034)]"
449,2014-11-12T17:49:15+0000,"[(3, 0.99632496)]"
450,2012-10-02T12:05:00+0000,"[(8, 0.9901002)]"
451,2012-11-03T01:13:00+0000,"[(6, 0.96633416), (9, 0.031939708)]"
452,2021-03-22T19:36:35+0000,
453,2019-09-19T19:21:13+0000,"[(3, 0.99444014)]"
454,2015-08-21T01:45:47+0000,"[(2, 0.7334334), (7, 0.26256195)]"
455,2015-09-17T18:38:35+0000,"[(5, 0.98655945)]"
456,2019-06-04T01:22:15+0000,"[(2, 0.86895317), (3, 0.1278682)]"
457,2013-11-07T05:25:11+0000,"[(2, 0.5566333), (6, 0.43535393)]"
458,2015-02-12T22:09:35+0000,"[(0, 0.014287672), (1, 0.014289229), (2, 0.014288733), (3, 0.014288618), (4, 0.014287908), (5, 0.014287953), (6, 0.87140524), (7, 0.01428765), (8, 0.014288633), (9, 0.014288313)]"
459,2015-09-16T13:57:24+0000,"[(2, 0.3757936), (8, 0.6209777)]"
460,2011-07-20T09:03:50+0000,"[(1, 0.25638914), (2, 0.71157235)]"
461,2014-12-03T21:52:13+0000,"[(1, 0.66973203), (6, 0.3243372)]"
462,2011-04-14T15:32:26+0000,"[(6, 0.98713094)]"
463,2020-05-26T15:21:01+0000,"[(1, 0.9932788)]"
464,2015-01-08T16:06:28+0000,"[(2, 0.6952049), (4, 0.3002449)]"
465,2013-04-18T07:45:26+0000,"[(8, 0.99476314)]"
466,2020-10-16T12:11:03+0000,"[(4, 0.99582976)]"
467,2009-11-27T20:53:23+0000,"[(6, 0.9808318)]"
468,2015-09-16T12:23:44+0000,"[(1, 0.6030502), (3, 0.37990975)]"
469,2016-07-15T02:56:14+0000,"[(6, 0.9894013)]"
470,2015-01-08T22:47:27+0000,"[(3, 0.9950256)]"
471,2020-10-02T11:36:01+0000,"[(1, 0.9959792)]"
472,2021-04-05T14:11:33+0000,"[(6, 0.24208614), (9, 0.7350329)]"
473,2012-10-08T13:03:00+0000,
474,2010-11-12T00:54:35+0000,"[(5, 0.98901635)]"
475,2019-04-30T11:20:40+0000,"[(3, 0.428487), (6, 0.5598985)]"
476,2020-06-01T20:01:48+0000,"[(4, 0.99843633)]"
477,2007-04-16T18:58:07+0000,"[(3, 0.6162467), (5, 0.37495357)]"
478,2019-03-25T22:13:40+0000,"[(9, 0.9935208)]"
479,2013-05-13T06:09:57+0000,"[(5, 0.9941141)]"
480,2012-04-18T21:50:43+0000,"[(6, 0.98299456)]"
481,2015-01-20T23:02:44+0000,"[(1, 0.462794), (2, 0.34029025), (5, 0.19304419)]"
482,2017-03-12T11:41:08+0000,
483,2014-02-25T21:27:33+0000,"[(5, 0.9917371)]"
484,2013-11-29T17:52:00+0000,"[(5, 0.6921811), (6, 0.10431922), (8, 0.19515787)]"
485,2011-01-27T21:57:03+0000,"[(2, 0.99586695)]"
486,2017-03-14T15:35:50+0000,
487,2010-07-15T21:28:41+0000,"[(1, 0.2971505), (6, 0.6680265)]"
488,2011-10-21T18:31:23+0000,"[(2, 0.7200758), (8, 0.2603797)]"
489,2007-12-17T18:20:49+0000,"[(7, 0.988741)]"
490,2013-10-24T22:47:47+0000,"[(1, 0.53879035), (2, 0.29295135), (8, 0.14931569)]"
491,2012-10-24T19:57:00+0000,"[(0, 0.9983972)]"
492,2012-10-02T04:28:00+0000,"[(5, 0.9959252)]"
493,2018-03-20T11:44:39+0000,"[(9, 0.9916588)]"
494,2018-11-07T18:07:18+0000,"[(3, 0.9890135)]"
495,2014-07-31T11:30:42+0000,"[(8, 0.98694795)]"
496,2012-11-02T15:33:00+0000,"[(2, 0.37621856), (5, 0.18610467), (8, 0.3342823), (9, 0.10193265)]"
497,2012-10-01T12:00:00+0000,"[(2, 0.26662615), (8, 0.73063076)]"
498,2011-01-12T18:01:38+0000,"[(7, 0.98331696)]"
499,2008-06-30T12:33:47+0000,"[(0, 0.97936314), (5, 0.01893663)]"
500,2012-10-01T12:30:00+0000,
501,2013-11-20T17:45:52-0500,"[(5, 0.9976905)]"
502,2017-03-15T07:30:00+0000,"[(2, 0.66491795), (6, 0.33042392)]"
503,2018-03-02T15:08:06+0000,"[(9, 0.9678299)]"
504,2013-10-18T11:16:50+0000,"[(1, 0.28773773), (4, 0.16636993), (6, 0.5345885)]"
505,2014-12-01T17:19:38+0000,"[(2, 0.15006402), (4, 0.25006667), (5, 0.57863957)]"
506,2009-10-30T17:26:09+0000,"[(9, 0.9946691)]"
507,2017-02-10T13:25:43+0000,"[(7, 0.33795407), (9, 0.6497234)]"
508,2020-06-23T12:13:25+0000,"[(6, 0.9892749)]"
509,2021-08-01T16:02:49+0000,"[(2, 0.9944389)]"
510,2010-08-24T15:11:41+0000,"[(0, 0.35272008), (6, 0.6001539)]"
511,2019-12-19T23:16:19+0000,"[(2, 0.99721)]"
512,2012-10-09T13:32:00+0000,"[(0, 0.99754566)]"
513,2012-10-19T13:55:41+0000,"[(7, 0.9790546)]"
514,2019-09-09T12:00:15+0000,"[(2, 0.3420494), (6, 0.5114899), (8, 0.14102712)]"
515,2007-07-27T14:09:37+0000,"[(8, 0.99547505)]"
516,2019-11-06T20:51:53+0000,"[(3, 0.99694675)]"
517,2009-03-14T01:41:48+0000,"[(4, 0.5736006), (8, 0.3882604)]"
518,2008-10-16T20:46:41+0000,"[(2, 0.67541564), (6, 0.32302237)]"
519,2019-10-09T08:04:31+0000,"[(2, 0.99332523)]"
520,2016-11-08T11:44:01+0000,"[(0, 0.6474042), (3, 0.34828973)]"
521,2019-03-21T14:06:00+0000,"[(0, 0.7007209), (2, 0.29411253)]"
522,2012-04-17T21:30:42+0000,"[(1, 0.2882298), (6, 0.6646792)]"
523,2019-06-13T05:59:13+0000,"[(1, 0.28712627), (5, 0.47949052), (6, 0.21628457)]"
524,2013-02-25T18:44:43+0000,"[(2, 0.53302157), (4, 0.44993767)]"
525,2019-05-14T14:33:00+0000,"[(9, 0.99599606)]"
526,2015-05-11T10:17:42+0000,"[(2, 0.36355785), (3, 0.6296544)]"
527,2021-06-23T16:02:14+0000,"[(6, 0.09943705), (9, 0.8935393)]"
528,2013-08-21T17:42:34+0000,"[(6, 0.98845315)]"
529,2016-02-29T15:00:01+0000,"[(6, 0.9849909)]"
530,2011-07-01T08:15:16+0000,"[(3, 0.9910813)]"
531,2019-12-05T02:05:44+0000,"[(0, 0.771775), (4, 0.21509717)]"
532,2010-04-07T18:18:38+0000,"[(0, 0.9639638)]"
533,2012-12-10T16:03:48+0000,"[(2, 0.43138885), (4, 0.56686246)]"
534,2016-01-04T23:17:56+0000,"[(8, 0.95497745)]"
535,2016-09-13T16:26:54+0000,"[(3, 0.9996742)]"
536,2019-09-08T15:38:21+0000,"[(1, 0.6839818), (7, 0.2996739)]"
537,2018-01-09T08:00:00+0000,"[(9, 0.9947926)]"
538,2021-07-22T17:55:50+0000,"[(3, 0.8521637), (7, 0.1418601)]"
539,2007-10-29T12:54:58+0000,"[(6, 0.266391), (9, 0.7255956)]"
540,2013-05-06T14:07:28+0000,"[(2, 0.9804235)]"
541,2013-06-21T06:49:10+0000,"[(3, 0.116121426), (9, 0.83935857)]"
542,2018-10-03T14:54:53+0000,"[(5, 0.99020946)]"
543,2011-09-28T22:34:50+0000,"[(0, 0.21568787), (8, 0.52443445), (9, 0.2458612)]"
544,2014-12-18T20:00:00+0000,"[(9, 0.98675)]"
545,2008-07-18T17:59:33+0000,"[(2, 0.9956036)]"
546,2017-04-12T18:01:42+0000,"[(1, 0.9936562)]"
547,2017-09-19T15:39:06+0000,"[(3, 0.30461174), (8, 0.6917144)]"
548,2016-06-06T16:44:27+0000,"[(9, 0.9932285)]"
549,2016-12-12T17:03:20+0000,"[(3, 0.39372784), (4, 0.057611417), (5, 0.54538596)]"
550,2014-07-11T11:35:53+0000,"[(6, 0.98830235)]"
551,2011-03-30T22:28:14+0000,"[(7, 0.9878279)]"
552,2006-12-27T19:04:26+0000,"[(2, 0.69862586), (6, 0.28908724)]"
553,2007-07-26T21:45:46+0000,"[(3, 0.9957707)]"
554,2020-04-06T15:05:17+0000,"[(6, 0.99447346)]"
555,2014-02-07T04:14:11+0000,"[(6, 0.9823363)]"
556,2014-02-04T13:47:06+0000,"[(2, 0.9590404)]"
557,2017-03-09T16:52:28+0000,"[(5, 0.3330059), (6, 0.29487127), (7, 0.33318856)]"
558,2019-11-05T16:12:55+0000,"[(9, 0.9908055)]"
559,2014-05-13T18:17:33+0000,"[(9, 0.973493)]"
560,2016-10-04T10:38:19+0000,"[(9, 0.9888765)]"
561,2008-01-11T20:32:18+0000,"[(0, 0.8998928), (1, 0.011124188), (2, 0.01112322), (3, 0.011123083), (4, 0.011122848), (5, 0.011122234), (6, 0.011122176), (7, 0.0111230975), (8, 0.011122784), (9, 0.011123579)]"
562,2020-01-22T14:44:20+0000,"[(2, 0.39393955), (6, 0.13896713), (7, 0.46194068)]"
563,2016-03-16T11:16:26+0000,"[(2, 0.99395317)]"
564,2015-09-08T17:05:32+0000,"[(6, 0.9780231)]"
565,2011-06-27T19:57:23+0000,"[(2, 0.1894222), (6, 0.18207605), (8, 0.623768)]"
566,2017-02-03T14:17:29+0000,"[(0, 0.9969981)]"
567,2011-05-03T22:16:39+0000,"[(9, 0.9950779)]"
568,2016-10-18T20:55:26+0000,"[(7, 0.98391455)]"
569,2017-05-18T18:17:43+0000,"[(3, 0.4248277), (9, 0.56910443)]"
570,2013-01-24T06:43:16+0000,"[(2, 0.99649405)]"
571,2012-10-02T18:17:00+0000,"[(4, 0.9989264)]"
572,2018-10-19T22:49:46+0000,"[(2, 0.39180836), (3, 0.6007067)]"
573,2014-03-25T16:10:14+0000,"[(6, 0.3905248), (9, 0.5883935)]"
574,2008-09-09T16:06:02+0000,"[(9, 0.9399574)]"
575,2021-05-05T12:00:01+0000,"[(4, 0.9884517)]"
576,2020-10-30T14:59:22+0000,"[(2, 0.99165744)]"
577,2017-05-26T11:00:00+0000,"[(6, 0.06411979), (8, 0.9332205)]"
578,2016-06-07T06:03:56-0400,"[(2, 0.9942956)]"
579,2021-01-05T07:45:24+0000,"[(3, 0.06558556), (6, 0.92656314)]"
580,2018-06-22T17:12:18+0000,"[(7, 0.9992593)]"
581,2017-06-14T04:21:58+0000,"[(4, 0.9970176)]"
582,2008-12-17T07:29:56+0000,"[(0, 0.050017003), (1, 0.050017003), (2, 0.050021455), (3, 0.54982114), (4, 0.050017003), (5, 0.050017003), (6, 0.050017003), (7, 0.050017003), (8, 0.05003556), (9, 0.050019857)]"
583,2008-05-15T13:36:35+0000,"[(3, 0.40903464), (6, 0.5874049)]"
584,2012-10-05T04:20:00+0000,"[(5, 0.9878282)]"
585,2016-08-11T12:50:53+0000,"[(9, 0.98999155)]"
586,2016-11-21T16:59:28+0000,"[(6, 0.09875623), (9, 0.88853484)]"
587,2020-09-29T02:52:01+0000,"[(6, 0.9956266)]"
588,2017-01-20T12:27:44+0000,"[(4, 0.9639698)]"
589,2007-11-19T13:33:13+0000,"[(2, 0.9890122)]"
590,2012-10-04T07:15:00+0000,"[(5, 0.990208)]"
591,2011-12-16T20:35:04+0000,"[(2, 0.98731244)]"
592,2018-08-01T18:56:45+0000,"[(0, 0.99290794)]"
593,2021-01-19T14:19:12+0000,"[(6, 0.986555)]"
594,2016-09-29T15:06:17+0000,"[(9, 0.9895218)]"
595,2013-04-22T17:40:04+0000,"[(9, 0.99188405)]"
596,2012-10-04T04:42:00+0000,
597,2014-06-12T22:09:19+0000,"[(2, 0.370919), (7, 0.6268)]"
598,2017-11-21T11:00:34+0000,"[(6, 0.9976419)]"
599,2007-02-27T00:21:45+0000,"[(2, 0.36777842), (8, 0.62182415)]"
600,2010-09-28T02:47:37+0000,"[(5, 0.9905197)]"
601,2010-01-29T22:34:49+0000,"[(8, 0.9808381)]"
602,2011-08-02T14:28:11+0000,"[(1, 0.69273436), (4, 0.2971274)]"
603,2016-12-20T14:38:49+0000,"[(6, 0.99223244)]"
604,2011-08-26T15:09:31+0000,"[(2, 0.9942982)]"
605,2019-08-06T20:15:12+0000,"[(1, 0.35324982), (4, 0.107537664), (7, 0.53480405)]"
606,2014-10-06T10:20:19+0000,"[(0, 0.99243045)]"
607,2020-12-10T14:00:09+0000,"[(2, 0.9926754)]"
608,2011-01-28T18:32:12+0000,"[(2, 0.9689209)]"
609,2017-10-30T22:21:45+0000,"[(2, 0.41055095), (3, 0.1761629), (4, 0.4106613)]"
610,2011-09-12T14:40:59+0000,"[(5, 0.9918855)]"
611,2017-05-05T12:57:54+0000,"[(5, 0.99496835)]"
612,2016-06-30T05:00:00+0000,"[(2, 0.9978652)]"
613,2012-10-25T19:19:00+0000,"[(6, 0.99760455)]"
614,2008-10-23T13:49:17+0000,"[(2, 0.98479724), (9, 0.012775276)]"
615,2012-10-01T22:40:00+0000,"[(4, 0.9971942)]"
616,2012-08-09T14:22:30+0000,"[(2, 0.94989866)]"
617,2013-05-06T16:34:27+0000,"[(8, 0.99644125)]"
618,2007-05-17T15:57:16+0000,"[(8, 0.9653639)]"
619,2012-03-26T14:01:53+0000,"[(0, 0.42695197), (2, 0.25587478), (9, 0.31142974)]"
620,2010-05-05T17:16:33+0000,"[(8, 0.9699738)]"
621,2019-05-29T15:11:51+0000,"[(2, 0.8249447), (6, 0.16735364)]"
622,2012-10-05T14:59:00+0000,
623,2020-05-02T16:57:58+0000,"[(6, 0.9974696)]"
624,2009-01-15T20:58:24+0000,"[(1, 0.34788945), (6, 0.63208956)]"
