,published_at,topic_class
331,2019-08-22T12:51:36+0000,"[(34, 0.010510657), (45, 0.9838733)]"
332,2020-04-08T16:59:29+0000,"[(0, 0.9951232)]"
333,2010-08-04T17:41:20+0000,"[(45, 0.9920302)]"
334,2019-09-05T05:34:44+0000,"[(43, 0.99687856)]"
335,2018-03-23T01:29:13+0000,"[(5, 0.7977053), (17, 0.19099776)]"
336,2010-02-03T17:47:30+0000,"[(17, 0.32816455), (28, 0.5979384)]"
337,2017-02-14T14:00:00+0000,"[(43, 0.99268556)]"
338,2016-09-25T08:07:18+0000,"[(21, 0.99409556)]"
339,2015-09-21T17:27:37+0000,"[(30, 0.049985427), (45, 0.9322295)]"
340,2016-03-08T15:08:24+0000,"[(2, 0.98077506)]"
341,2019-08-21T10:57:38+0000,"[(13, 0.9949472)]"
342,2011-08-28T02:22:08+0000,"[(7, 0.94554174)]"
343,2019-05-05T15:00:39+0000,"[(3, 0.813268), (44, 0.17392506)]"
344,2008-06-26T12:05:08+0000,"[(48, 0.9821778)]"
345,2014-11-25T19:08:51+0000,"[(25, 0.9941306)]"
346,2015-07-29T07:59:52+0000,"[(7, 0.24341266), (16, 0.47460762), (17, 0.2483978)]"
347,2012-12-12T18:09:32+0000,"[(3, 0.99535424)]"
348,2020-01-15T15:33:43+0000,"[(6, 0.9967215)]"
349,2009-02-18T05:06:58+0000,"[(20, 0.31122664), (27, 0.3707287), (28, 0.30804092)]"
350,2021-08-29T10:32:53+0000,"[(0, 0.9969076)]"
351,2020-12-28T20:11:50+0000,"[(31, 0.9907533)]"
352,2020-06-12T18:05:28+0000,"[(17, 0.15346956), (25, 0.72013307), (38, 0.08605483), (42, 0.032980125)]"
353,2020-12-30T14:34:13+0000,"[(45, 0.992738)]"
354,2012-10-12T09:55:00+0000,"[(30, 0.1664615), (48, 0.8187658)]"
355,2014-06-03T16:15:52+0000,"[(11, 0.9939116)]"
356,2015-04-10T17:18:57+0000,"[(30, 0.13260552), (33, 0.85387146)]"
357,2017-09-20T10:05:17+0000,"[(49, 0.9898945)]"
358,2008-06-09T16:46:43+0000,"[(20, 0.99183095)]"
359,2015-01-21T12:09:21+0000,"[(46, 0.97486657)]"
360,2012-08-20T16:06:23+0000,"[(6, 0.6929478), (44, 0.28704515)]"
361,2012-02-15T17:46:35+0000,"[(31, 0.9872706)]"
362,2015-10-20T03:43:50+0000,"[(42, 0.9914767)]"
363,2016-09-19T21:25:36+0000,"[(20, 0.9914009)]"
364,2013-07-17T20:28:49+0000,"[(26, 0.94746363), (37, 0.04798538)]"
365,2012-10-11T15:00:00+0000,"[(46, 0.98860306)]"
366,2012-10-13T15:31:00+0000,"[(18, 0.18587546), (24, 0.8024143)]"
367,2021-08-19T23:04:30+0000,"[(2, 0.20480327), (16, 0.4689372), (28, 0.32175937)]"
368,2018-11-05T17:18:36+0000,"[(6, 0.29056752), (16, 0.22353177), (23, 0.19191515), (28, 0.09238909), (30, 0.19693121)]"
369,2019-06-13T11:35:05+0000,"[(40, 0.99100715)]"
370,2017-03-13T09:36:18+0000,"[(37, 0.9940948)]"
371,2019-06-27T10:10:06+0000,
372,2012-10-25T22:00:00+0000,
373,2018-08-09T16:12:11+0000,"[(33, 0.99328697)]"
374,2016-12-07T14:17:33+0000,"[(30, 0.99314386)]"
375,2010-03-03T23:03:07+0000,"[(46, 0.9554461)]"
376,2007-05-09T00:39:49+0000,"[(39, 0.9922209)]"
377,2008-03-05T23:11:17+0000,"[(20, 0.988601)]"
378,2013-12-06T21:19:27+0000,"[(25, 0.014923014), (33, 0.9747532)]"
379,2019-06-30T22:02:53+0000,"[(12, 0.99367654)]"
380,2016-09-28T13:23:00+0000,"[(10, 0.9892294)]"
381,2017-10-09T13:00:00+0000,"[(0, 0.98558456)]"
382,2007-03-08T17:48:36+0000,"[(6, 0.7870608), (30, 0.20314053)]"
383,2014-04-22T21:42:27+0000,"[(21, 0.9911698)]"
384,2008-10-22T20:53:13+0000,"[(8, 0.9887336)]"
385,2012-05-25T09:28:57+0000,"[(0, 0.6043947), (42, 0.345065)]"
386,2010-07-08T17:36:53+0000,"[(27, 0.56639355), (37, 0.20050918), (45, 0.22512835)]"
387,2015-08-10T16:22:16+0000,"[(2, 0.013065906), (9, 0.12198669), (20, 0.01776816), (25, 0.012381928), (28, 0.38598043), (37, 0.04682086), (45, 0.328763)]"
388,2019-01-08T15:36:11+0000,"[(0, 0.14287645), (4, 0.067539275), (11, 0.44174302), (13, 0.01344746), (18, 0.025840018), (22, 0.029243207), (28, 0.12919372), (39, 0.029024933), (40, 0.09658765), (49, 0.010343085)]"
389,2019-08-01T15:40:24+0000,"[(17, 0.33760127), (23, 0.6555879)]"
390,2019-08-09T05:51:49+0000,"[(14, 0.9346585)]"
391,2013-08-12T15:06:00+0000,"[(24, 0.97914654)]"
392,2017-08-11T17:29:18+0000,"[(2, 0.32854608), (3, 0.39359322), (24, 0.17624176), (45, 0.09309516)]"
393,2008-06-02T17:09:39+0000,"[(16, 0.9954196)]"
394,2014-05-24T13:51:32+0000,"[(18, 0.94840556)]"
395,2010-03-05T08:30:05+0000,"[(2, 0.1519661), (8, 0.0111401845), (20, 0.052066296), (28, 0.1387893), (32, 0.5828384), (35, 0.04490135), (42, 0.015866682)]"
396,2012-10-11T06:41:00+0000,"[(17, 0.104478985), (20, 0.020233804), (27, 0.013134359), (31, 0.01565946), (32, 0.8212633), (34, 0.013268988)]"
397,2015-10-22T10:53:20+0000,"[(32, 0.98217475)]"
398,2010-03-19T17:05:37+0000,"[(28, 0.98675126)]"
399,2016-11-11T10:52:01+0000,"[(0, 0.4328728), (28, 0.052890852), (32, 0.50892276)]"
400,2014-04-23T08:50:41+0000,"[(4, 0.9954833)]"
401,2014-08-26T22:34:36+0000,"[(48, 0.98619413)]"
402,2014-12-03T03:49:43+0000,"[(14, 0.9935091)]"
403,2017-07-19T05:07:43+0000,"[(46, 0.98743397)]"
404,2012-07-26T17:14:23+0000,"[(7, 0.54700154), (32, 0.41458043)]"
405,2020-04-23T13:45:44+0000,"[(5, 0.978217)]"
406,2014-03-10T22:01:33+0000,"[(5, 0.99475837)]"
407,2018-04-24T18:00:00+0000,"[(46, 0.99251795)]"
408,2012-10-01T20:37:00+0000,
409,2015-12-29T12:57:26-0500,"[(0, 0.08059882), (17, 0.039205853), (20, 0.025786323), (28, 0.091118515), (32, 0.6708904), (37, 0.063555814)]"
410,2011-06-30T17:01:00+0000,"[(16, 0.9509873)]"
411,2014-07-03T18:43:22+0000,"[(26, 0.9947303)]"
412,2013-11-22T15:59:24+0000,"[(25, 0.98657244)]"
413,2017-12-01T03:21:36+0000,"[(5, 0.9903899)]"
414,2008-01-03T20:09:35+0000,"[(25, 0.85459507), (42, 0.1272863)]"
415,2016-12-06T20:22:56+0000,"[(2, 0.99019647)]"
416,2012-10-01T08:45:00+0000,"[(21, 0.9945241)]"
417,2013-09-26T20:38:39+0000,"[(6, 0.53966445), (30, 0.45300522)]"
418,2015-06-12T16:25:15+0000,"[(40, 0.9939492)]"
419,2014-03-19T13:33:33+0000,"[(12, 0.986195)]"
420,2014-09-13T07:37:39+0000,"[(32, 0.9952182)]"
421,2015-01-08T15:44:21+0000,"[(12, 0.98743397)]"
422,2011-08-19T16:24:06+0000,"[(2, 0.4416864), (39, 0.53489256)]"
423,2017-06-16T19:38:48+0000,"[(41, 0.9299808)]"
424,2016-03-04T12:09:11-0500,"[(2, 0.45794028), (15, 0.034997776), (20, 0.043351196), (28, 0.33487335), (37, 0.12256581)]"
425,2009-03-13T19:48:28+0000,"[(2, 0.19131117), (33, 0.79971504)]"
426,2017-11-06T11:45:48+0000,"[(22, 0.9895728)]"
427,2018-12-07T23:13:54+0000,"[(2, 0.990389)]"
428,2014-06-13T17:18:45+0000,"[(16, 0.986931)]"
429,2016-05-18T19:00:03+0000,"[(0, 0.14677909), (2, 0.1923274), (7, 0.1903433), (17, 0.45776656)]"
430,2007-07-19T00:41:29+0000,"[(5, 0.9859964)]"
431,2016-09-22T14:06:44+0000,"[(28, 0.26077977), (31, 0.7049283)]"
432,2018-02-01T16:48:41+0000,"[(4, 0.9895731)]"
433,2016-01-25T11:50:21+0000,"[(26, 0.3855607), (45, 0.60721827)]"
434,2020-04-27T20:37:31+0000,"[(13, 0.87025684), (28, 0.11883138)]"
435,2010-01-28T01:55:44+0000,"[(17, 0.31446987), (18, 0.5362274), (45, 0.12164663)]"
436,2013-10-22T18:20:00+0000,"[(2, 0.30160424), (7, 0.07228163), (29, 0.07572576), (42, 0.543415)]"
437,2013-12-31T15:24:27+0000,"[(41, 0.9877467)]"
438,2007-11-14T12:23:16+0000,"[(2, 0.9965602)]"
439,2016-11-10T16:44:02+0000,"[(1, 0.9880472)]"
440,2012-01-23T19:28:30+0000,"[(42, 0.9867538)]"
441,2014-11-13T13:05:19+0000,"[(23, 0.06479511), (30, 0.58093005), (31, 0.14322703), (35, 0.20377636)]"
442,2008-08-06T21:11:08+0000,"[(40, 0.67331)]"
443,2012-03-16T13:16:28+0000,"[(7, 0.4901896), (38, 0.48695096)]"
444,2009-05-29T22:04:14+0000,"[(5, 0.9803952)]"
445,2020-08-18T14:00:19+0000,"[(25, 0.997531)]"
446,2011-09-19T18:16:00+0000,"[(16, 0.35755894), (40, 0.6239749)]"
447,2008-10-17T23:31:09+0000,"[(20, 0.99375623)]"
448,2012-12-07T17:17:03+0000,"[(42, 0.9974539)]"
449,2014-11-12T17:49:15+0000,"[(9, 0.9959997)]"
450,2012-10-02T12:05:00+0000,"[(5, 0.989228)]"
451,2012-11-03T01:13:00+0000,"[(2, 0.29654413), (7, 0.08579432), (16, 0.120472774), (20, 0.42532182), (28, 0.02633819), (42, 0.011450263), (45, 0.022428963)]"
452,2021-03-22T19:36:35+0000,
453,2019-09-19T19:21:13+0000,"[(4, 0.04649682), (18, 0.08811935), (25, 0.8595792)]"
454,2015-08-21T01:45:47+0000,"[(4, 0.01003152), (7, 0.13879254), (17, 0.26497024), (22, 0.461763), (49, 0.119940825)]"
455,2015-09-17T18:38:35+0000,"[(2, 0.31643072), (17, 0.66923636)]"
456,2019-06-04T01:22:15+0000,"[(17, 0.98999166)]"
457,2013-11-07T05:25:11+0000,"[(10, 0.8492826), (30, 0.14111622)]"
458,2015-02-12T22:09:35+0000,"[(30, 0.85999364)]"
459,2015-09-16T13:57:24+0000,"[(20, 0.6518292), (28, 0.34429845)]"
460,2011-07-20T09:03:50+0000,"[(10, 0.26387942), (40, 0.6977076)]"
461,2014-12-03T21:52:13+0000,"[(28, 0.042621247), (30, 0.28514162), (40, 0.6652716)]"
462,2011-04-14T15:32:26+0000,"[(9, 0.9859967)]"
463,2020-05-26T15:21:01+0000,"[(1, 0.5703264), (16, 0.42250687)]"
464,2015-01-08T16:06:28+0000,"[(18, 0.9944309)]"
465,2013-04-18T07:45:26+0000,"[(14, 0.99430156)]"
466,2020-10-16T12:11:03+0000,"[(11, 0.995462)]"
467,2009-11-27T20:53:23+0000,"[(1, 0.97914565)]"
468,2015-09-16T12:23:44+0000,"[(17, 0.26761633), (23, 0.71195114)]"
469,2016-07-15T02:56:14+0000,"[(40, 0.9884672)]"
470,2015-01-08T22:47:27+0000,"[(9, 0.9945853)]"
471,2020-10-02T11:36:01+0000,"[(0, 0.74348646), (2, 0.25222638)]"
472,2021-04-05T14:11:33+0000,"[(27, 0.6722344), (44, 0.3003291)]"
473,2012-10-08T13:03:00+0000,
474,2010-11-12T00:54:35+0000,"[(43, 0.98804706)]"
475,2019-04-30T11:20:40+0000,"[(7, 0.67629963), (30, 0.30978283)]"
476,2020-06-01T20:01:48+0000,"[(20, 0.8017061), (25, 0.037537955), (27, 0.0125842625), (28, 0.1352014)]"
477,2007-04-16T18:58:07+0000,"[(9, 0.71649164), (15, 0.2729555)]"
478,2019-03-25T22:13:40+0000,"[(28, 0.99294734)]"
479,2013-05-13T06:09:57+0000,"[(2, 0.99359274)]"
480,2012-04-18T21:50:43+0000,"[(36, 0.98150486)]"
481,2015-01-20T23:02:44+0000,"[(2, 0.3845085), (11, 0.48297668), (17, 0.12731947)]"
482,2017-03-12T11:41:08+0000,
483,2014-02-25T21:27:33+0000,"[(28, 0.9910051)]"
484,2013-11-29T17:52:00+0000,"[(10, 0.9883322)]"
485,2011-01-27T21:57:03+0000,"[(2, 0.20550479), (3, 0.4594991), (9, 0.3207995)]"
486,2017-03-14T15:35:50+0000,
487,2010-07-15T21:28:41+0000,"[(30, 0.33184612), (38, 0.6264095)]"
488,2011-10-21T18:31:23+0000,"[(12, 0.9760939)]"
489,2007-12-17T18:20:49+0000,"[(37, 0.98774666)]"
490,2013-10-24T22:47:47+0000,"[(6, 0.33255687), (9, 0.13578306), (28, 0.16793871), (35, 0.33884802)]"
491,2012-10-24T19:57:00+0000,"[(0, 0.9482906), (28, 0.029126288), (37, 0.0119501585)]"
492,2012-10-02T04:28:00+0000,"[(7, 0.20693713), (8, 0.7887176)]"
493,2018-03-20T11:44:39+0000,"[(15, 0.99092394)]"
494,2018-11-07T18:07:18+0000,"[(37, 0.98804486)]"
495,2014-07-31T11:30:42+0000,"[(39, 0.9857948)]"
496,2012-11-02T15:33:00+0000,"[(2, 0.310598), (3, 0.08656592), (10, 0.01326064), (14, 0.3933397), (42, 0.14523129), (47, 0.044682913)]"
497,2012-10-01T12:00:00+0000,"[(28, 0.28043237), (45, 0.015735002), (49, 0.69022566)]"
498,2011-01-12T18:01:38+0000,"[(44, 0.98184836)]"
499,2008-06-30T12:33:47+0000,"[(5, 0.011792529), (7, 0.019703016), (9, 0.016121347), (15, 0.013219342), (23, 0.10247992), (28, 0.029792173), (30, 0.6633332), (32, 0.05846882), (37, 0.02222299), (39, 0.013801134), (46, 0.016664136)]"
500,2012-10-01T12:30:00+0000,
501,2013-11-20T17:45:52-0500,"[(1, 0.042064246), (2, 0.15139122), (17, 0.67235404), (25, 0.063634895), (46, 0.047621425)]"
502,2017-03-15T07:30:00+0000,"[(12, 0.99430156)]"
503,2018-03-02T15:08:06+0000,"[(47, 0.9649939)]"
504,2013-10-18T11:16:50+0000,"[(6, 0.3277299), (30, 0.39261845), (35, 0.26448646)]"
505,2014-12-01T17:19:38+0000,"[(3, 0.4588806), (13, 0.08793155), (30, 0.12985604), (42, 0.29543883)]"
506,2009-10-30T17:26:09+0000,"[(7, 0.17364228), (48, 0.820676)]"
507,2017-02-10T13:25:43+0000,"[(31, 0.9849206)]"
508,2020-06-23T12:13:25+0000,"[(9, 0.3048429), (27, 0.34421578), (28, 0.18610063), (30, 0.15388308)]"
509,2021-08-01T16:02:49+0000,"[(0, 0.028544787), (9, 0.5948907), (45, 0.37075958)]"
510,2010-08-24T15:11:41+0000,"[(7, 0.30285418), (26, 0.33638263), (30, 0.30544576)]"
511,2019-12-19T23:16:19+0000,"[(0, 0.58458835), (1, 0.096536286), (3, 0.044822842), (23, 0.045499437), (28, 0.2257648)]"
512,2012-10-09T13:32:00+0000,"[(17, 0.31338668), (35, 0.08059573), (40, 0.60345525)]"
513,2012-10-19T13:55:41+0000,"[(28, 0.2262675), (49, 0.7514012)]"
514,2019-09-09T12:00:15+0000,"[(27, 0.9924016)]"
515,2007-07-27T14:09:37+0000,"[(20, 0.99507433)]"
516,2019-11-06T20:51:53+0000,"[(4, 0.99259263)]"
517,2009-03-14T01:41:48+0000,"[(2, 0.6055175), (20, 0.34874094)]"
518,2008-10-16T20:46:41+0000,"[(2, 0.22737958), (7, 0.15731514), (12, 0.015862934), (19, 0.010510069), (20, 0.3008784), (28, 0.10365398), (30, 0.112839416), (42, 0.050847124)]"
519,2019-10-09T08:04:31+0000,"[(16, 0.12058039), (30, 0.8723058)]"
520,2016-11-08T11:44:01+0000,"[(23, 0.9947293)]"
521,2019-03-21T14:06:00+0000,"[(2, 0.9936742)]"
522,2012-04-17T21:30:42+0000,"[(30, 0.9423415)]"
523,2019-06-13T05:59:13+0000,"[(7, 0.22016527), (30, 0.7564079)]"
524,2013-02-25T18:44:43+0000,"[(15, 0.5264618), (28, 0.4531072)]"
525,2019-05-14T14:33:00+0000,"[(20, 0.9956432)]"
526,2015-05-11T10:17:42+0000,"[(37, 0.9916924)]"
527,2021-06-23T16:02:14+0000,"[(7, 0.22433236), (11, 0.76724446)]"
528,2013-08-21T17:42:34+0000,"[(5, 0.9805864)]"
529,2016-02-29T15:00:01+0000,"[(7, 0.38770273), (32, 0.5962911)]"
530,2011-07-01T08:15:16+0000,"[(24, 0.990296)]"
531,2019-12-05T02:05:44+0000,"[(29, 0.98393106)]"
532,2010-04-07T18:18:38+0000,"[(36, 0.96079046)]"
533,2012-12-10T16:03:48+0000,"[(2, 0.10916942), (3, 0.03205761), (18, 0.03283405), (20, 0.042253394), (28, 0.17715263), (29, 0.014359698), (32, 0.5428746), (42, 0.04746308)]"
534,2016-01-04T23:17:56+0000,"[(44, 0.9509895)]"
535,2016-09-13T16:26:54+0000,"[(2, 0.024257775), (9, 0.07012787), (17, 0.13639241), (28, 0.34696117), (29, 0.19725148), (37, 0.0640018), (40, 0.01274766), (45, 0.072765216)]"
536,2019-09-08T15:38:21+0000,"[(29, 0.64677584), (32, 0.33362585)]"
537,2018-01-09T08:00:00+0000,"[(16, 0.99433386)]"
538,2021-07-22T17:55:50+0000,"[(8, 0.19418152), (11, 0.798652)]"
539,2007-10-29T12:54:58+0000,"[(48, 0.9977099)]"
540,2013-05-06T14:07:28+0000,"[(14, 0.38920933), (28, 0.5899172)]"
541,2013-06-21T06:49:10+0000,"[(17, 0.9455446)]"
542,2018-10-03T14:54:53+0000,"[(15, 0.81087095), (28, 0.1786916)]"
543,2011-09-28T22:34:50+0000,"[(7, 0.18237871), (13, 0.63246757), (37, 0.16634919)]"
544,2014-12-18T20:00:00+0000,"[(19, 0.9855862)]"
545,2008-07-18T17:59:33+0000,"[(11, 0.9952184)]"
546,2017-04-12T18:01:42+0000,"[(7, 0.9930967)]"
547,2017-09-19T15:39:06+0000,"[(20, 0.99550277)]"
548,2016-06-06T16:44:27+0000,"[(2, 0.24895935), (5, 0.38880727), (16, 0.08195245), (28, 0.2733611)]"
549,2016-12-12T17:03:20+0000,"[(12, 0.22882302), (20, 0.15789187), (22, 0.19245154), (23, 0.08283811), (27, 0.1644327), (34, 0.13962057), (40, 0.029920317)]"
550,2014-07-11T11:35:53+0000,"[(43, 0.9872708)]"
551,2011-03-30T22:28:14+0000,"[(33, 0.9867553)]"
552,2006-12-27T19:04:26+0000,"[(17, 0.2188477), (30, 0.11067375), (45, 0.66507375)]"
553,2007-07-26T21:45:46+0000,"[(27, 0.19253764), (37, 0.8029533)]"
554,2020-04-06T15:05:17+0000,"[(32, 0.99398607)]"
555,2014-02-07T04:14:11+0000,"[(30, 0.9807778)]"
556,2014-02-04T13:47:06+0000,"[(3, 0.5343682), (16, 0.4219732)]"
557,2017-03-09T16:52:28+0000,"[(10, 0.9455506)]"
558,2019-11-05T16:12:55+0000,"[(3, 0.98999494)]"
559,2014-05-13T18:17:33+0000,"[(40, 0.971167)]"
560,2016-10-04T10:38:19+0000,"[(38, 0.9878998)]"
561,2008-01-11T20:32:18+0000,"[(19, 0.89109457)]"
562,2020-01-22T14:44:20+0000,"[(17, 0.18105227), (30, 0.12841725), (45, 0.6836159)]"
563,2016-03-16T11:16:26+0000,"[(16, 0.99342144)]"
564,2015-09-08T17:05:32+0000,"[(48, 0.9760921)]"
565,2011-06-27T19:57:23+0000,"[(1, 0.67428577), (7, 0.31922656)]"
566,2017-02-03T14:17:29+0000,"[(17, 0.99673265)]"
567,2011-05-03T22:16:39+0000,"[(26, 0.99464387)]"
568,2016-10-18T20:55:26+0000,"[(18, 0.98249555)]"
569,2017-05-18T18:17:43+0000,"[(9, 0.35574397), (17, 0.16298011), (28, 0.47415036)]"
570,2013-01-24T06:43:16+0000,"[(22, 0.99618614)]"
571,2012-10-02T18:17:00+0000,"[(3, 0.9471336), (12, 0.012988189), (35, 0.011117111)]"
572,2018-10-19T22:49:46+0000,"[(29, 0.9908396)]"
573,2014-03-25T16:10:14+0000,"[(48, 0.97420514)]"
574,2008-09-09T16:06:02+0000,"[(1, 0.9346568)]"
575,2021-05-05T12:00:01+0000,"[(18, 0.98743343)]"
576,2020-10-30T14:59:22+0000,"[(39, 0.9909246)]"
577,2017-05-26T11:00:00+0000,"[(23, 0.9967432)]"
578,2016-06-07T06:03:56-0400,"[(6, 0.99379605)]"
579,2021-01-05T07:45:24+0000,"[(24, 0.99039114)]"
580,2018-06-22T17:12:18+0000,"[(0, 0.09857312), (11, 0.44792852), (17, 0.01710825), (18, 0.01750136), (20, 0.06948623), (23, 0.030373653), (27, 0.0104731945), (28, 0.14764117), (32, 0.01659639), (40, 0.011788382), (44, 0.044922166), (45, 0.01486222)]"
581,2017-06-14T04:21:58+0000,"[(0, 0.9967542)]"
582,2008-12-17T07:29:56+0000,"[(0, 0.01000064), (1, 0.01000064), (2, 0.01000064), (3, 0.01000064), (4, 0.01000064), (5, 0.01000064), (6, 0.01000064), (7, 0.01000064), (8, 0.01000064), (9, 0.50996864), (10, 0.01000064), (11, 0.01000064), (12, 0.01000064), (13, 0.01000064), (14, 0.01000064), (15, 0.01000064), (16, 0.01000064), (17, 0.01000064), (18, 0.01000064), (19, 0.01000064), (20, 0.01000064), (21, 0.01000064), (22, 0.01000064), (23, 0.01000064), (24, 0.01000064), (25, 0.01000064), (26, 0.01000064), (27, 0.01000064), (28, 0.01000064), (29, 0.01000064), (30, 0.01000064), (31, 0.01000064), (32, 0.01000064), (33, 0.01000064), (34, 0.01000064), (35, 0.01000064), (36, 0.01000064), (37, 0.01000064), (38, 0.01000064), (39, 0.01000064), (40, 0.01000064), (41, 0.01000064), (42, 0.01000064), (43, 0.01000064), (44, 0.01000064), (45, 0.01000064), (46, 0.01000064), (47, 0.01000064), (48, 0.01000064), (49, 0.01000064)]"
583,2008-05-15T13:36:35+0000,"[(23, 0.6972143), (30, 0.29851755)]"
584,2012-10-05T04:20:00+0000,"[(34, 0.98675466)]"
585,2016-08-11T12:50:53+0000,"[(20, 0.98910815)]"
586,2016-11-21T16:59:28+0000,"[(29, 0.9844416)]"
587,2020-09-29T02:52:01+0000,"[(49, 0.99524146)]"
588,2017-01-20T12:27:44+0000,"[(27, 0.96079093)]"
589,2007-11-19T13:33:13+0000,"[(37, 0.7433688), (45, 0.24492006)]"
590,2012-10-04T07:15:00+0000,"[(40, 0.9893448)]"
591,2011-12-16T20:35:04+0000,"[(8, 0.986195)]"
592,2018-08-01T18:56:45+0000,"[(14, 0.9922825)]"
593,2021-01-19T14:19:12+0000,"[(28, 0.9853628)]"
594,2016-09-29T15:06:17+0000,"[(33, 0.9886031)]"
595,2013-04-22T17:40:04+0000,"[(20, 0.9911682)]"
596,2012-10-04T04:42:00+0000,
597,2014-06-12T22:09:19+0000,"[(2, 0.2791604), (11, 0.68057317), (29, 0.01330331), (47, 0.024340821)]"
598,2017-11-21T11:00:34+0000,"[(7, 0.0764742), (23, 0.0906919), (28, 0.106013425), (30, 0.14620171), (35, 0.07963752), (37, 0.4892816)]"
599,2007-02-27T00:21:45+0000,"[(10, 0.40854874), (20, 0.37491783), (28, 0.20432256)]"
600,2010-09-28T02:47:37+0000,"[(29, 0.9896822)]"
601,2010-01-29T22:34:49+0000,"[(42, 0.97914314)]"
602,2011-08-02T14:28:11+0000,"[(39, 0.9875927)]"
603,2016-12-20T14:38:49+0000,"[(22, 0.99154997)]"
604,2011-08-26T15:09:31+0000,"[(2, 0.25367942), (9, 0.015061478), (17, 0.19628586), (28, 0.05353231), (42, 0.4757421)]"
605,2019-08-06T20:15:12+0000,"[(13, 0.993835)]"
606,2014-10-06T10:20:19+0000,"[(28, 0.43206805), (41, 0.55985904)]"
607,2020-12-10T14:00:09+0000,"[(3, 0.23120226), (9, 0.619591), (28, 0.14155927)]"
608,2011-01-28T18:32:12+0000,"[(1, 0.96620136)]"
609,2017-10-30T22:21:45+0000,"[(2, 0.15005444), (28, 0.23917341), (49, 0.6072503)]"
610,2011-09-12T14:40:59+0000,"[(18, 0.9911693)]"
611,2017-05-05T12:57:54+0000,"[(2, 0.99452305)]"
612,2016-06-30T05:00:00+0000,"[(23, 0.9945495)]"
613,2012-10-25T19:19:00+0000,"[(7, 0.7130382), (23, 0.051593564), (30, 0.21090642), (38, 0.018354144)]"
614,2008-10-23T13:49:17+0000,"[(3, 0.06334233), (13, 0.041725095), (17, 0.042069063), (22, 0.09951206), (23, 0.04833011), (25, 0.046243716), (37, 0.12282329), (45, 0.49520174), (46, 0.032223556)]"
615,2012-10-01T22:40:00+0000,"[(27, 0.99694645)]"
616,2012-08-09T14:22:30+0000,"[(37, 0.9455375)]"
617,2013-05-06T16:34:27+0000,"[(3, 0.99612564)]"
618,2007-05-17T15:57:16+0000,"[(20, 0.16505142), (26, 0.20187496), (29, 0.59690917)]"
619,2012-03-26T14:01:53+0000,"[(21, 0.99196583)]"
620,2010-05-05T17:16:33+0000,"[(25, 0.9673253)]"
621,2019-05-29T15:11:51+0000,"[(7, 0.30464053), (13, 0.68612605)]"
622,2012-10-05T14:59:00+0000,
623,2020-05-02T16:57:58+0000,"[(20, 0.043062694), (23, 0.051286407), (28, 0.24879259), (36, 0.654273)]"
624,2009-01-15T20:58:24+0000,"[(7, 0.123703696), (30, 0.19442752), (45, 0.65836024)]"
